application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_state,establishment_zipcode,premise_latitude,premise_longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,cccupdatedate,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,business_image_url,business_website,business_phone
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/1/2019,COMPLETE,MC281524,Theory Wellness Inc,Bridgewater,MA,2324.0,42.079565,-71.063647,1050 Elm St,,Bridgewater,MA,2324.0,POINT (-70.818958 41.978877),POINT (-71.063647 42.0795650),38 Montvale Ave,Suite 210,Stoneham,MA,2180.0,47-5615911,MCN281524,Fri Aug 31 2018 15:43:51 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 06 2018 11:49:28 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201916,RPA201916,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",Thu Apr 04 2019 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 05 2018 08:23:22 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 01 2018 15:30:25 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),1068 W Elm Street Ext,,Plymouth County,200.0,1250.0,2324.0,Bridgewater,Plymouth,41.978877,-70.818958,Southeast and Cape,9/5/2023,Theory Wellness Inc,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/27/2020,COMPLETE,MC281259,"Resinate, Inc.",Douglas,MA,1516.0,42.084041,-71.70028,120 Gilboa Street,,Douglas,MA,1516.0,POINT (-71.840209 42.329642),POINT (-71.700280 42.0840409),120 Gilboa Street,,Douglas,MA,1516.0,47-4392516,MCN281259,Tue Jan 07 2020 17:23:46 GMT-0500 (Eastern Standard Time),Wed Sep 25 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 13 2020 11:34:23 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201945,RP201945,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu Oct 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 17 2018 19:30:00 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:25:27 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),120 Gilboa St,,Worcester County,600.0,5000.0,1516.0,Douglas,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"Resinate, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281646,RC Cultivation LLC,Worcester,MA,1606.0,42.321794,-71.796901,30 Pullman Street,,Worcester,MA,1606.0,POINT (-71.840209 42.329642),POINT (-71.796901 42.3217939),200 Pratt Street,,Meriden,CT,6450.0,83-1656175,MPN281646,Tue Nov 26 2019 14:28:21 GMT-0500 (Eastern Standard Time),Tue Nov 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 12 2020 15:39:23 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,,Thu Apr 11 2019 15:28:00 GMT-0400 (Eastern Daylight Time),Tue Dec 31 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:23:42 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),30 Pullman St,,Worcester County,300.0,10000.0,1606.0,Worcester,Worcester,42.329642,-71.840209,Central MA,9/5/2023,RC Cultivation LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281565,LMCC LLC,Taunton,MA,2780.0,41.896308,-71.085898,30 Sherwood drive,,Taunton,MA,2780.0,POINT (-71.102131 41.778329),POINT (-71.085898 41.8963079),"8 Bartlett Way, unit 4",,Waltham,MA,2452.0,84-1976891,MCN281565,Sun Jan 16 2022 16:54:30 GMT-0500 (Eastern Standard Time),Thu Oct 17 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Feb 02 2023 11:50:05 GMT-0500 (Eastern Standard Time),True,yes,SE304245,,,,,,,Minority-Owned Business | Woman-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Fri Jun 22 2018 12:26:38 GMT-0400 (Eastern Daylight Time),Fri Jan 21 2022 07:34:18 GMT-0500 (Eastern Standard Time),Thu Apr 07 2022 12:49:06 GMT-0400 (Eastern Daylight Time),Thu Feb 02 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 02 2024 03:00:00 GMT-0500 (Eastern Standard Time),30 Sherwood Dr,,Bristol County,600.0,1250.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,LMCC LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC281359,"Silver Therapeutics, Inc",Orange,MA,1364.0,42.59721,-72.3032,"82 Wendell Ave, Suite 100",,Pittsfield,MA,1201.0,POINT (-72.573941 42.587072),POINT (-72.303200 42.5972099),89 Court Street,,Saratoga Springs,NY,12866.0,82-1894711,MCN281359,Fri Jun 29 2018 14:10:57 GMT-0400 (Eastern Daylight Time),Mon May 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Mon Dec 17 2018 11:30:08 GMT-0500 (Eastern Standard Time),True,,,,,,,,RPA201854,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Wed May 02 2018 09:21:18 GMT-0400 (Eastern Daylight Time),Thu Jul 05 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 14 2018 11:58:08 GMT-0500 (Eastern Standard Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jan 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,Franklin County,600.0,5000.0,1364.0,Orange,Franklin,42.587072,-72.573941,Western MA,9/5/2023,"Silver Therapeutics, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283555,"Briarleaf, LLC",Attleboro,MA,2703.0,41.947553,-71.266148,527 Pleasant Street,,Attleboro,MA,2703.0,POINT (-71.102131 41.778329),POINT (-71.266148 41.9475529),527 Pleasant Street,,Attleboro,MA,2703.0,82-3802213,MCN283555,Wed Apr 13 2022 08:49:27 GMT-0400 (Eastern Daylight Time),Mon Dec 06 2021 12:03:58 GMT-0500 (Eastern Standard Time),,True,yes,SE305293,,,,,,,Not a DBE,Indoor,"Tier 06: 40,001 to 50,000 sq. ft",,Fri Jul 16 2021 09:07:33 GMT-0400 (Eastern Daylight Time),Fri Apr 15 2022 13:39:40 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 12:46:39 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),527 Pleasant St,,Bristol County,,12500.0,2703.0,Attleboro,Bristol,41.778329,-71.102131,Southeast and Cape,9/5/2023,"Briarleaf, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Courier,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,COMMENCE OPS,11/2/2021,COMPLETE,DO100113,"Artis, LLC.",Middleborough,,2346.0,,,619 front st,,MARION,MA,2738.0,POINT (-70.818958 41.978877),,619 Front Street,,MARION,MA,2738.0,83-1940396,DOA100113,Thu Nov 19 2020 13:51:02 GMT-0500 (Eastern Standard Time),Mon Oct 26 2020 12:32:49 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201908,,Minority-Owned Business | Veteran-Owned Business,,,Fri Sep 17 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jul 28 2020 16:47:48 GMT-0400 (Eastern Daylight Time),Thu Dec 03 2020 12:08:03 GMT-0500 (Eastern Standard Time),Thu Jan 14 2021 15:20:56 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,2346.0,Middleboro,Plymouth,41.978877,-70.818958,,8/14/2023,"Artis, LLC.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,4/29/2019,COMPLETE,MC281557,"Good Chemistry of Massachusetts, Inc.",Bellingham,MA,2019.0,42.084663,-71.494814,20 Williams Way,,Bellingham,MA,2019.0,POINT (-71.15444 42.199156),POINT (-71.494814 42.0846629),50 Congress Street,Suite 420,Boston,MA,2109.0,46-3379588,MCN281557,Mon Jul 30 2018 14:55:53 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 27 2018 14:08:58 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201817,RPA201817,Not a DBE,Indoor,"Tier 04: 20,001 to 30,000 sq. ft",Thu Feb 21 2019 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 18 2018 14:37:08 GMT-0400 (Eastern Daylight Time),Fri Aug 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 20 2018 14:51:27 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 30 2023 03:00:00 GMT-0500 (Eastern Standard Time),20 William Way,,Norfolk County,600.0,7500.0,2019.0,Bellingham,Norfolk,42.199156,-71.15444,Central MA,9/5/2023,"Good Chemistry of Massachusetts, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5918,Convey Elation Inc,,,,,,14 Ferry Lots Lane,,Salisbury,MA,1952.0,,,33 Partridge Run,,Montvale,NJ,7645.0,86-2908871,PMDA5918,Mon Dec 13 2021 15:31:08 GMT-0500 (Eastern Standard Time),Thu Dec 02 2021 16:43:37 GMT-0500 (Eastern Standard Time),,True,,SE305566,,,,,,,Minority-Owned Business,,,,Tue Aug 31 2021 10:39:26 GMT-0400 (Eastern Daylight Time),Sat Dec 18 2021 08:53:43 GMT-0500 (Eastern Standard Time),Mon Dec 20 2021 08:54:05 GMT-0500 (Eastern Standard Time),Mon Dec 20 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Dec 20 2023 03:00:00 GMT-0500 (Eastern Standard Time),,,,,,,,,,,,8/14/2023,Convey Elation Inc,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,10/30/2020,COMPLETE,MR281907,"Western Front, LLC",Chelsea,MA,2150.0,42.4016,-71.02412,699 Boylston Street,12th Floor,Boston,MA,2116.0,POINT (-71.073493 42.334948),POINT (-71.024119 42.4016000),699 Boylston Street,12th Floor,Boston,MA,2116.0,82-5141599,MRN281907,Tue Dec 17 2019 09:27:25 GMT-0500 (Eastern Standard Time),Tue Jul 30 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 15:21:53 GMT-0500 (Eastern Standard Time),True,,,APPROVED,EE202211,EE202211,,,,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 20 2018 14:59:27 GMT-0400 (Eastern Daylight Time),Wed Dec 18 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:29:40 GMT-0500 (Eastern Standard Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sun Feb 18 2024 03:00:00 GMT-0500 (Eastern Standard Time),121 Webster Ave,,Suffolk County,300.0,5000.0,2150.0,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,9/5/2023,"Western Front, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,11/14/2022,COMPLETE,MR282757,Four Score Holdings LLC,Charlton,MA,1507.0,42.139084,-72.01981,144 Sturbridge Road,,Charlton,MA,1507.0,POINT (-71.840209 42.329642),POINT (-72.019810 42.1390839),144 Sturbridge,,Charlton,MA,1507.0,83-3664748,MRN282757,Tue Mar 10 2020 17:46:37 GMT-0400 (Eastern Daylight Time),Tue Feb 04 2020 00:00:00 GMT-0500 (Eastern Standard Time),Mon Oct 05 2020 12:17:38 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 05 2019 12:27:59 GMT-0400 (Eastern Daylight Time),Fri Mar 27 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:51:38 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Oct 15 2023 04:00:00 GMT-0400 (Eastern Daylight Time),144 Sturbridge Rd,,Worcester County,300.0,10000.0,1507.0,Charlton,Worcester,42.329642,-71.840209,Central MA,9/5/2023,Four Score Holdings LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/30/2022,COMPLETE,MR283110,"Life Essence, Inc.",Framingham,MA,1701.0,42.299328,-71.397303,85 Worcester Road,,Framingham,MA,1702.0,POINT (-71.275566 42.459085),POINT (-71.397302 42.2993280),3494 Martin Hurst Road,,Tallahassee,FL,32312.0,83-1550266,MRN283110,Thu Apr 08 2021 10:27:46 GMT-0400 (Eastern Daylight Time),Tue Mar 03 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE | Veteran-Owned Business,,,Thu Mar 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Thu Nov 07 2019 16:58:30 GMT-0500 (Eastern Standard Time),Fri Apr 09 2021 11:10:50 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:06:31 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),85 Worcester Rd,,Middlesex County,1500.0,10000.0,1701.0,Framingham,Middlesex,42.459085,-71.275566,Central MA,9/5/2023,"Life Essence, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MC282056,"Holistic Industries, Inc.",Monson,MA,1057.0,42.122992,-72.309267,304 Somerville Avenue,,Somerville,MA,2143.0,POINT (-72.571312 42.12756),POINT (-72.309267 42.1229920),1900 West Park Drive,Suite 280,Westborough,MA,1581.0,47-5374980,MCN282056,Thu Jan 09 2020 14:39:32 GMT-0500 (Eastern Standard Time),Thu Jun 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,APPROVED,RP201840,RP201840,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu Nov 19 2020 03:00:00 GMT-0500 (Eastern Standard Time),Mon Mar 25 2019 13:40:10 GMT-0400 (Eastern Daylight Time),Wed Jan 15 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:16:56 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),96 Palmer Rd,,Hampden County,600.0,5000.0,1057.0,Monson,Hampden,42.12756,-72.571312,Western MA,9/5/2023,"Holistic Industries, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282211,"Bask, Inc.",Freetown,MA,2702.0,41.779665,-71.078704,2 Pequod Road,,Fairhaven,MA,2719.0,POINT (-71.102131 41.778329),POINT (-71.078704 41.7796650),2 Pequod Road,,Fairhaven,MA,2719.0,46-3397060,MCN282211,Fri Aug 02 2019 14:01:30 GMT-0400 (Eastern Daylight Time),Tue Jul 09 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 08 2020 13:16:55 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201988,RPA201988,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Thu Jun 13 2019 17:11:51 GMT-0400 (Eastern Daylight Time),Thu Sep 05 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 07 2019 13:31:39 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 08 2024 04:00:00 GMT-0400 (Eastern Daylight Time),11 Campanelli Dr,,Bristol County,600.0,5000.0,2702.0,Assonet,Bristol,41.778329,-71.102131,,9/5/2023,"Bask, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5819,"The Hempest, LLC",,,,,,"1953 Dorchester Ave.,",Apt. #3,Dorchester,MA,2124.0,,,"1953 Dorchester Ave,",Apt. #3,Dorchester,MA,2124.0,00-1392860,PMDA5819,Thu Jun 24 2021 18:52:29 GMT-0400 (Eastern Daylight Time),Wed Jun 23 2021 17:09:47 GMT-0400 (Eastern Daylight Time),,True,,EE201834,APPROVED,EE201834,,,,,Not a DBE,,,,Fri May 28 2021 13:34:51 GMT-0400 (Eastern Daylight Time),Fri Jul 02 2021 15:13:26 GMT-0400 (Eastern Daylight Time),Fri Jul 02 2021 15:13:35 GMT-0400 (Eastern Daylight Time),Fri Jul 02 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Jul 02 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/14/2023,"The Hempest, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Delivery Operator Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5880,"Pine Delivery, Inc",,,,,,5 Michigan Dr,,Natick,MA,1760.0,,,5 APPLETON RD,,Natick,MA,1760.0,86-3124235,PMDA5880,Wed Jul 28 2021 17:36:13 GMT-0400 (Eastern Daylight Time),Tue Jul 27 2021 16:15:54 GMT-0400 (Eastern Daylight Time),,True,,SE304970,,,,,,,Minority-Owned Business,,,,Tue Jun 22 2021 09:40:44 GMT-0400 (Eastern Daylight Time),Fri Aug 27 2021 11:24:50 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 11:25:01 GMT-0400 (Eastern Daylight Time),Mon Aug 30 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Aug 30 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,,,8/14/2023,"Pine Delivery, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281972,"Massbiology Technology, LLC",Holyoke,MA,1040.0,42.198314,-72.59961,6 Appleton St.,,Holyoke,MA,1040.0,POINT (-72.571312 42.12756),POINT (-72.599609 42.1983140),1701 Hagar Drive,,Marshfield,MA,2050.0,85-3519356,MPN281972,Thu Apr 29 2021 15:48:53 GMT-0400 (Eastern Daylight Time),Fri Apr 09 2021 04:00:00 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Fri Oct 30 2020 13:05:46 GMT-0400 (Eastern Daylight Time),Fri May 07 2021 11:46:19 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:59:37 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Nov 15 2023 03:00:00 GMT-0500 (Eastern Standard Time),6 Appleton St,,Hampden County,1500.0,10000.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,9/5/2023,"Massbiology Technology, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,3/1/2019,COMPLETE,MR281650,"Sanctuary Medicinals, Inc.",Gardner,MA,1440.0,42.566496,-71.979729,16 Pearson Blvd,,Gardner,MA,1440.0,POINT (-71.840209 42.329642),POINT (-71.979729 42.5664960),234 Taylor Street,,Littleton,MA,1460.0,82-0978452,MRN281650,Tue Sep 04 2018 14:03:46 GMT-0400 (Eastern Daylight Time),Tue Aug 28 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Nov 21 2018 08:41:20 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201958,RPA201958,Not a DBE,,,Thu Jan 24 2019 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 25 2018 17:00:56 GMT-0400 (Eastern Daylight Time),Thu Sep 06 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 20 2018 14:57:12 GMT-0500 (Eastern Standard Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sun Dec 10 2023 03:00:00 GMT-0500 (Eastern Standard Time),16 Pearson Blvd,,Worcester County,300.0,5000.0,1440.0,Gardner,Worcester,42.329642,-71.840209,Central MA,9/5/2023,"Sanctuary Medicinals, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284530,Valkyrie Cannabis Inc.,Great Barrington,MA,1230.0,42.211077,-73.34632,325 Stockbridge Rd.,,Great Barrington,MA,1230.0,POINT (-73.209889 42.396128),POINT (-73.346320 42.2110770),41 Meeting House Lane,,Southampton,NY,11968.0,85-0492199,MRN284530,Wed Apr 27 2022 16:05:14 GMT-0400 (Eastern Daylight Time),Fri Feb 11 2022 14:55:19 GMT-0500 (Eastern Standard Time),Thu Jul 14 2022 14:14:53 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,"Lesbian, Gay, Bisexual, and Transgender Owned Business",,,,Fri Dec 03 2021 10:35:15 GMT-0500 (Eastern Standard Time),Fri May 06 2022 10:40:39 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 11:56:23 GMT-0400 (Eastern Daylight Time),Thu Jul 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Jul 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),325 Stockbridge Rd,,Berkshire County,1500.0,10000.0,1230.0,Great Barrington,Berkshire,42.396128,-73.209889,Western MA,9/5/2023,Valkyrie Cannabis Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281748,RAIN CITY FARMING L.L.C.,Lee,MA,1238.0,42.283892,-73.253711,35-45 LIMESTONE ROAD,,LEE,MA,1238.0,POINT (-73.209889 42.396128),POINT (-73.253710 42.2838920),78-5 SOUTH QUINSIGAMOND AVENUE,,Shrewsbury,MA,1545.0,84-2816405,MPN281748,Wed Nov 18 2020 00:42:18 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE | Minority-Owned Business,,,,Wed Aug 21 2019 03:28:01 GMT-0400 (Eastern Daylight Time),Fri Nov 20 2020 10:33:13 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:39:54 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Nov 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),45 Limestone Rd,,Berkshire County,300.0,10000.0,1238.0,Lee,Berkshire,42.396128,-73.209889,Western MA,9/5/2023,RAIN CITY FARMING L.L.C.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,,,
