business_dba_name,license_number,id,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,license_type,license_status,business_phone,license_designation,license_term,issue_date,business_email,business_legal_name,licensing_authority_id,licensing_authority,license_status_date,expiration_date,activity,parcel_number,business_owner_name,business_structure,business_image_url,business_website,data_refreshed_date,premise_latitude,premise_longitude
Cannarex,414060,6033457670010003.0,2714 HENSON RD,MOUNT VERNON            ,WA,SKAGIT,982739036,Adult-Use Retailer,ACTIVE (ISSUED),3604199735,Adult-Use,,,,Cannarex,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4470609,-122.4300652
Cannazone,421813,6046842120010002.0,5655 GUIDE MERIDIAN STE B SUITE B,BELLINGHAM              ,WA,WHATCOM,982269722,Adult-Use Retailer,ACTIVE (ISSUED),8602092288,Adult-Use,,,,Cannazone,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5535932,-122.3356019
Cannazone,422000,6050081050010004.0,17903 STATE ROUTE 536,MOUNT VERNON            ,WA,SKAGIT,982733269,Adult-Use Retailer,ACTIVE (ISSUED),8602092115,Adult-Use,,,,Cannazone,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1482879,-122.3565645
Cannazone,424599,6046842120010001.0,17905 STATE ROUTE 536,MOUNT VERNON            ,WA,SKAGIT,982733269,Adult-Use Retailer,ACTIVE (ISSUED),8602092288,Adult-Use,,,,Cannazone,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0586286,-122.4046637
Cannazone,427742,6046842120010004.0,3010 OLD HWY 99 SOUTH RD STE B,MOUNT VERNON            ,WA,SKAGIT,982739037,Adult-Use Retailer,ACTIVE (ISSUED),8602092288,Adult-Use,,,,Cannazone,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1027386,-119.3125996
Cannazone,430952,6047143320010001.0,45120 SE NORTH BEND WAY STE B,NORTH BEND              ,WA,KING,980459065,Adult-Use Retailer,ACTIVE (ISSUED),8602092288,Adult-Use,,,,Cannazone,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4041177,-120.2888617
Cascade Herb Company,414749,6033587380010004.0,6167 PORTAL WAY,FERNDALE                ,WA,WHATCOM,982489363,Adult-Use Retailer,ACTIVE (ISSUED),3607468587,Adult-Use,,,,Cascade Herb Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.6482799,-122.6405813
Cascade Herb Company,415094,6033587380010002.0,1240 E MAPLE ST STE 103,BELLINGHAM              ,WA,WHATCOM,982255749,Adult-Use Retailer,ACTIVE (ISSUED),3607782357,Adult-Use,,,,Cascade Herb Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.9118534,-122.2075867
Cascade Kropz,425539,6033656030010003.0,19127 SMOKEY POINT BLVD BLDG 1,ARLINGTON               ,WA,SNOHOMISH,982234264,Adult-Use Retailer,ACTIVE (ISSUED),3606595422,Adult-Use,,,,Cascade Kropz,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.1646426,-122.9998644
Casita Verde LLC (Title Owner Only),420407,6043218530000000.0,RETAIL TITLE CERTIFICATE,RENTON                  ,WA,KING,980575321,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,7328016300,Adult-Use,,,,Casita Verde LLC (Title Owner Only),WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6270659,-122.1676481
Cathlamet Cannabis Company,433034,6048614680010001.0,295 WA-4,CATHLAMET               ,WA,WAHKIAKUM,986120000,Adult-Use Retailer,ACTIVE (ISSUED),3603499886,Adult-Use,,,,Cathlamet Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7888455,-122.5145053
Cecss2,422745,6048417560010003.0,RETAIL TITLE CERTIFICATE,BAINBRIDGE ISLAND       ,WA,KITSAP,981102188,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,3606311239,Adult-Use,,,,Cecss2,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4496132,-122.8279511
Chambers Bay Cannabis Company,423272,6036213440010001.0,RETAIL TITLE CERTIFICATE,UNIVERSITY PLACE        ,WA,PIERCE,984664107,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,3607101577,Adult-Use,,,,Chambers Bay Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0071544,-120.5708343
Chimacum Cannabis,413492,6035262460010001.0,9034 BEAVER VALLEY ROAD,CHIMACUM                ,WA,JEFFERSON,983258781,Adult-Use Retailer,ACTIVE (ISSUED),2066818394,Adult-Use,,,,Chimacum Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6433106,-117.5603166
Chronic Solutions,415222,6034419610010001.0,"212 W WINESAP RD STE 101, 102",BOTHELL                 ,WA,SNOHOMISH,980129210,Adult-Use Retailer,ACTIVE (ISSUED),4256737420,Adult-Use,,,,Chronic Solutions,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.70515289999999,-119.4395039
Cinder,414817,6033524120010004.0,1421 N MULLAN RD STE B,SPOKANE VALLEY          ,WA,SPOKANE,992064051,Adult-Use Retailer,ACTIVE (ISSUED),5092413726,Adult-Use,,,,Cinder,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7575963,-122.4651159
Cinder,422294,6033524120010006.0,6010 N DIVISION ST,SPOKANE                 ,WA,SPOKANE,992081028,Adult-Use Retailer,ACTIVE (ISSUED),5092413091,Adult-Use,,,,Cinder,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.35838829999999,-120.1106777
Cinder,423096,6033423140010004.0,927 W 2ND AVE STE 1,SPOKANE                 ,WA,SPOKANE,992014501,Adult-Use Retailer,ACTIVE (ISSUED),5092410110,Adult-Use,,,,Cinder,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6172918,-122.3263489
Clear Choice Cannabis,413358,6032670810010002.0,8001 S HOSMER ST,TACOMA                  ,WA,PIERCE,984081017,Adult-Use Retailer,ACTIVE (ISSUED),2534445444,Adult-Use,,,,Clear Choice Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.61335510000001,-122.3021483
Clear Choice Cannabis,421877,6041778340010002.0,6733 STATE HWY 303 NE,BREMERTON               ,WA,KITSAP,983113736,Adult-Use Retailer,ACTIVE (ISSUED),2538826344,Adult-Use,,,,Clear Choice Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5149099,-122.3533315
Clear Mind Cannabis,422713,6032012110010003.0,RETAIL TITLE CERTIFICATE,PASCO                   ,WA,FRANKLIN,993016402,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,3607981619,Adult-Use,,,,Clear Mind Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.843682,-122.2881646
Cliffs Cannabis,414807,6041302810010005.0,1410 NW GILMAN BLVD STE A,ISSAQUAH                ,WA,KING,980275343,Adult-Use Retailer,ACTIVE (ISSUED),2063355857,Adult-Use,,,,Cliffs Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.06144010000001,-118.3520478
Clutch Cannabis,413803,6033522420010001.0,11537 RAINIER AVE S,SEATTLE                 ,WA,KING,981783984,Adult-Use Retailer,ACTIVE (ISSUED),2063210149,Adult-Use,,,,Clutch Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.1625072,-122.9986866
Cookies Tacoma,412940,6041326560010002.0,3111 S PINE ST,TACOMA                  ,WA,PIERCE,984094711,Adult-Use Retailer,ACTIVE (ISSUED),2533023121,Adult-Use,,,,Cookies Tacoma,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.222817,-122.4788343
Craft Cannabis,414065,6043381880010001.0,1510 N WENATCHEE AVE,WENATCHEE               ,WA,CHELAN,988011157,Adult-Use Retailer,ACTIVE (ISSUED),5096799999,Adult-Use,,,,Craft Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.583461,-122.3295301
"Craft Cannabis, Inc.",431536,6045325900010002.0,8603 NE ANDRESEN RD,VANCOUVER               ,WA,CLARK,986659364,Adult-Use Retailer,ACTIVE (ISSUED),5033417097,Adult-Use,,,,"Craft Cannabis, Inc.",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.68479139999999,-122.6011535
Craft Leavenworth,85059,6047800470010001.0,8459 MAIN ST UNIT B UNIT B,DRYDEN                  ,WA,CHELAN,988210000,Adult-Use Retailer,ACTIVE (ISSUED),5033417097,Adult-Use,,,,Craft Leavenworth,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.541234,-120.5609167
Craft Tacoma,423372,6034797720010003.0,2128 S 37TH ST,TACOMA                  ,WA,PIERCE,984097445,Adult-Use Retailer,ACTIVE (ISSUED),3604026368,Adult-Use,,,,Craft Tacoma,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2231125,-122.4660551
Cult Cannabis Co.,413729,6033507270010001.0,6061 PORTAL WAY,FERNDALE                ,WA,WHATCOM,982489360,Adult-Use Retailer,ACTIVE (ISSUED),3606762539,Adult-Use,,,,Cult Cannabis Co.,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.86148,-122.5851326
Cutie Judy's Cannabis Company,432456,6033820290010005.0,5613 OLYMPIC HWY,ABERDEEN                ,WA,GRAYS HARBOR,985208866,Adult-Use Retailer,ACTIVE (ISSUED),3604955938,Adult-Use,,,,Cutie Judy's Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.97149049999999,-123.7166159
Dank Of America,422817,6036038240010001.0,2530 PEACE PORTAL DR STE B,BLAINE                  ,WA,WHATCOM,982308063,Adult-Use Retailer,ACTIVE (ISSUED),4252314439,Adult-Use,,,,Dank Of America,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.9757363,-122.7278073
Dank's Wonder Emporium,364799,6048256220010001.0,7207 212TH ST SW,EDMONDS                 ,WA,SNOHOMISH,980207735,Adult-Use Retailer,ACTIVE (ISSUED),2064583155,Adult-Use,,,,Dank's Wonder Emporium,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8071691,-122.3305063
Dank's Wonder Emporium,412485,6033500690010002.0,RETAIL TITLE CERTIFICATE,CENTRALIA               ,WA,LEWIS,985313338,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,3234543767,Adult-Use,,,,Dank's Wonder Emporium,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.7162136,-122.9542972
Dash & Wrigley LLC,422303,6046288750010001.0,13003 TUKWILA INTERNATIONAL BL UNIT A,TUKWILA                 ,WA,KING,981683139,Adult-Use Retailer,ACTIVE (ISSUED),2062277687,Adult-Use,,,,Dash & Wrigley LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4867641,-122.2894895
Dave's Place,415202,6033561310010002.0,10 MAPLE GROVE RD,SUNNYSIDE               ,WA,YAKIMA,989440000,Adult-Use Retailer,ACTIVE (ISSUED),5098300275,Adult-Use,,,,Dave's Place,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.32838839999999,-120.0419346
Destination Highway 420,414503,6034539570010001.0,1225 HOLLIS ST,BREMERTON               ,WA,KITSAP,983103611,Adult-Use Retailer,ACTIVE (ISSUED),3606278754,Adult-Use,,,,Destination Highway 420,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6022678,-122.6284978
Diamond Green,413374,6033542940010001.0,4002 S 12TH ST,TACOMA                  ,WA,PIERCE,984051509,Adult-Use Retailer,ACTIVE (ISSUED),2532225697,Adult-Use,,,,Diamond Green,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2497057,-122.4906391
Discovery Bay Cannabis,423036,6035859930010001.0,282023 HWY 101,PORT TOWNSEND           ,WA,JEFFERSON,983689331,Adult-Use Retailer,ACTIVE (ISSUED),2066607221,Adult-Use,,,,Discovery Bay Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.994325,-122.8870551
Dispo 42,429044,6036041010010002.0,4204 RUSSELL RD STE M,MUKILTEO                ,WA,SNOHOMISH,982755424,Adult-Use Retailer,ACTIVE (ISSUED),4255318999,Adult-Use,,,,Dispo 42,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.89586990000001,-122.2896588
Dockside Cannabis,414174,6033563140010001.0,1728 4TH AVE S,SEATTLE                 ,WA,KING,981341502,Adult-Use Retailer,ACTIVE (ISSUED),2063505366,Adult-Use,,,,Dockside Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5873279,-122.3286651
Dockside Cannabis,414569,6033546970010003.0,15001 AURORA AVE N STE 15029,SHORELINE               ,WA,KING,981336134,Adult-Use Retailer,ACTIVE (ISSUED),2068068759,Adult-Use,,,,Dockside Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7379352,-122.3456253
Dockside Cannabis,424463,6035692810010002.0,4601 LEARY WAY NW,SEATTLE                 ,WA,KING,981074544,Adult-Use Retailer,ACTIVE (ISSUED),2068068742,Adult-Use,,,,Dockside Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6623937,-122.3683572
Dockside Cannabis,430807,6035692220010004.0,8401 AURORA AVE N STE E1,SEATTLE                 ,WA,KING,981034332,Adult-Use Retailer,ACTIVE (ISSUED),2065564067,Adult-Use,,,,Dockside Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6902366,-122.3449915
Douglas County 502,412865,6034219970010001.0,2512 FOSTER CREEK AVE,BRIDGEPORT              ,WA,DOUGLAS,988130000,Adult-Use Retailer,ACTIVE (ISSUED),5033177035,Adult-Use,,,,Douglas County 502,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0003597,-119.6601907
Emerald Coast,420416,6034157540010001.0,939 N CALLOW AVE # 100-B,BREMERTON               ,WA,KITSAP,983123806,Adult-Use Retailer,ACTIVE (ISSUED),3608131006,Adult-Use,,,,Emerald Coast,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.57066529999999,-122.653559
Emerald Haze Cannabis Emporium,414841,6033564060010002.0,4033 NE SUNSET BLVD UNIT 5,RENTON                  ,WA,KING,980564003,Adult-Use Retailer,ACTIVE (ISSUED),2533069151,Adult-Use,,,,Emerald Haze Cannabis Emporium,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4797688,-122.2177228
Emerald Leaves,434372,6035615210010003.0,2609 6TH AVE STE 1,TACOMA                  ,WA,PIERCE,984067226,Adult-Use Retailer,ACTIVE (ISSUED),2064825627,Adult-Use,,,,Emerald Leaves,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2556897,-122.4708912
Euphorium 420,414491,6033549480010002.0,27623 COVINGTON WAY SE UNIT 1,COVINGTON               ,WA,KING,980429137,Adult-Use Retailer,ACTIVE (ISSUED),4255774533,Adult-Use,,,,Euphorium 420,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.3537865,-122.1228956
Euphorium 420,414500,6033538920010001.0,20925 CYPRESS WAY STE C-103,LYNNWOOD                ,WA,SNOHOMISH,980367989,Adult-Use Retailer,ACTIVE (ISSUED),4255774533,Adult-Use,,,,Euphorium 420,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8084426,-122.2595721
Euphorium 420,420895,6041488560010001.0,17917 VASHON HWY SW,VASHON                  ,WA,KING,980705204,Adult-Use Retailer,ACTIVE (ISSUED),4255774533,Adult-Use,,,,Euphorium 420,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.44421850000001,-122.4609062
Euphorium 420,434063,6033543680010006.0,26828 WA-9,ARLINGTON               ,WA,SNOHOMISH,982230000,Adult-Use Retailer,ACTIVE (ISSUED),4256780271,Adult-Use,,,,Euphorium 420,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.239722,-122.159681
Evergreen Market - Auburn,414714,6033577780010001.0,402 16TH ST NE STE A-100,AUBURN                  ,WA,KING,980021600,Adult-Use Retailer,ACTIVE (ISSUED),2068527155,Adult-Use,,,,Evergreen Market - Auburn,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.32173950000001,-122.2242459
Evergreen Market - Bellevue,426125,6035781200010005.0,638 116TH AVE NE,BELLEVUE                ,WA,KING,980045216,Adult-Use Retailer,ACTIVE (ISSUED),2068527155,Adult-Use,,,,Evergreen Market - Bellevue,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6166551,-122.1846814
Evergreen Market - Kirkland,357129,6035653130010003.0,11438 NE 124TH ST,KIRKLAND                ,WA,KING,980344305,Adult-Use Retailer,ACTIVE (ISSUED),4257652935,Adult-Use,,,,Evergreen Market - Kirkland,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7115301,-122.1874827
Evergreen Market - North Renton,413791,6033501150010001.0,409 RAINIER AVE N,RENTON                  ,WA,KING,980575319,Adult-Use Retailer,ACTIVE (ISSUED),4253188898,Adult-Use,,,,Evergreen Market - North Renton,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4888287,-122.2186251
Evergreen Market - South Renton,424747,6040059320010003.0,4242 E VALLEY RD,RENTON                  ,WA,KING,980574903,Adult-Use Retailer,ACTIVE (ISSUED),4253188898,Adult-Use,,,,Evergreen Market - South Renton,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.44141459999999,-122.2187896
Evolve Washington,417469,6049730300010002.0,4712 PACIFIC HWY,BELLINGHAM              ,WA,WHATCOM,982269049,Adult-Use Retailer,ACTIVE (ISSUED),2535694133,Adult-Use,,,,Evolve Washington,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.8121976,-122.5419625
Fillabong,79720,6035601210010004.0,3249 PERRY AVE STE B,BREMERTON               ,WA,KITSAP,983105371,Adult-Use Retailer,ACTIVE (ISSUED),3604432293,Adult-Use,,,,Fillabong,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5936989,-122.6138684
Fillabong,415211,6035601210010002.0,2839 NW KITSAP PL STE A,SILVERDALE              ,WA,KITSAP,983839447,Adult-Use Retailer,ACTIVE (ISSUED),3606980353,Adult-Use,,,,Fillabong,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6547776,-122.6878265
Fire And Frost Cannabis,428276,6034341890010003.0,6818 NE 4TH PLAIN BLVD STE B&C,VANCOUVER               ,WA,CLARK,986617357,Adult-Use Retailer,ACTIVE (ISSUED),3603357823,Adult-Use,,,,Fire And Frost Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.6448615,-122.6021274
Fire Cannabis Co,421738,6033479550010002.0,903 ENGH RD SUITE D,OMAK                    ,WA,OKANOGAN,988419627,Adult-Use Retailer,ACTIVE (ISSUED),7202719997,Adult-Use,,,,Fire Cannabis Co,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4172309,-119.5065717
"Fire Cannabis Co-Yakima, L.L.C.",415303,6048319130010001.0,1503 A E NOB HILL BLVD,YAKIMA                  ,WA,YAKIMA,989010000,Adult-Use Retailer,ACTIVE (ISSUED),5093701016,Adult-Use,,,,"Fire Cannabis Co-Yakima, L.L.C.",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.5859321,-120.481162
Five Points Of Pierce County LLC,424498,6034477130010004.0,RETAIL TITLE CERTIFICATE,CHEHALIS                ,WA,LEWIS,985328717,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2532731260,Adult-Use,,,,Five Points Of Pierce County LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.6652443,-122.9698002
Floral Fanatix LLC,422059,6035815060010001.0,RETAIL TITLE CERTIFICATE,OCEAN SHORES            ,WA,GRAYS HARBOR,985690000,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,3608904918,Adult-Use,,,,Floral Fanatix LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0074167,-124.1613653
Flower And Weed,420477,6044618980010001.0,7217 212TH ST SW,EDMONDS                 ,WA,SNOHOMISH,980267735,Adult-Use Retailer,ACTIVE (ISSUED),9162247020,Adult-Use,,,,Flower And Weed,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8071867,-122.3309807
Floyd's Cannabis Co.,414223,6042674710010001.0,1403 E 1ST STREET,PORT ANGELES            ,WA,CLALLAM,983624607,Adult-Use Retailer,ACTIVE (ISSUED),2068530645,Adult-Use,,,,Floyd's Cannabis Co.,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.1093585,-123.4093055
Floyd's Cannabis Company,422055,6035808890010002.0,5952 AIRPORT RD,PULLMAN                 ,WA,WHITMAN,991638958,Adult-Use Retailer,ACTIVE (ISSUED),5098723080,Adult-Use,,,,Floyd's Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.7387744,-117.0530547
Floyds,422049,6035710750010001.0,410 W STATE ST,SEDRO WOOLLEY           ,WA,SKAGIT,982841557,Adult-Use Retailer,ACTIVE (ISSUED),3605884473,Adult-Use,,,,Floyds,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.503226,-122.2464773
Floyds,430798,6043887510010003.0,931 E JOHNS PRAIRIE RD,SHELTON                 ,WA,MASON,985841270,Adult-Use Retailer,ACTIVE (ISSUED),2067710350,Adult-Use,,,,Floyds,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2436495,-123.0986971
Forbidden Cannabis Central District Seattle,413809,6049148950010001.0,2413 E UNION ST,SEATTLE                 ,WA,KING,981223045,Adult-Use Retailer,ACTIVE (ISSUED),2064127285,Adult-Use,,,,Forbidden Cannabis Central District Seattle,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6127545,-122.3007928
Forbidden Cannabis Club,422785,6036035410010001.0,1171 WIND RIVER HIGHWAY SUITE A,CARSON                  ,WA,SKAMANIA,986100000,Adult-Use Retailer,ACTIVE (ISSUED),2532241442,Adult-Use,,,,Forbidden Cannabis Club,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,45.72856609999999,-121.8210206
