license_number,business_dba_name,id,license_type,LicenseStatus,premise_county,licensing_authority_id,licensing_authority,license_designation,premise_state,license_status_date,license_term,issue_date,expiration_date,business_legal_name,business_owner_name,business_structure,business_email,activity,parcel_number,business_image_url,business_phone,business_website,data_refreshed_date
68782695892471568312,Cn Licenseco I Inc,68782695892471568312,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CN LICENSECO I INC,,,,,,,,,2023-08-10
69200162927093984683,Medical Marijuana Group Inc,69200162927093984683,Retail Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MEDICAL MARIJUANA GROUP INC,,,,,,,,,2023-08-10
69204305475717257553,Db Labs Llc,69204305475717257553,Retail Laboratory,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DB LABS LLC,,,,,,,,,2023-08-10
69272354565432352821,Gti Nevada Llc,69272354565432352821,Retail Production,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GTI NEVADA LLC,,,,,,,,,2023-08-10
69317680018612575286,Ncmm Llc,69317680018612575286,Medical Production,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NCMM LLC,,,,,,,,,2023-08-10
69319435542613350317,Alternative Medicine Association Lc,69319435542613350317,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ALTERNATIVE MEDICINE ASSOCIATION LC,,,,,,,,,2023-08-10
69404716747838939574,Nv 3480 Partners Llc,69404716747838939574,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NV 3480 PARTNERS LLC,,,,,,,,,2023-08-10
69480671803921108325,Green Life Productions Llc,69480671803921108325,Medical Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREEN LIFE PRODUCTIONS LLC,,,,,,,,,2023-08-10
69592150491762877813,Good Chemistry Nevada Llc,69592150491762877813,Medical Production,Non-Operational,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GOOD CHEMISTRY NEVADA LLC,,,,,,,,,2023-08-10
69687373559494639347,Tgig Llc,69687373559494639347,Retail Distributor,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TGIG LLC,,,,,,,,,2023-08-10
69823478351682033556,Greenmart Of Nevada Nlv Llc,69823478351682033556,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENMART OF NEVADA NLV LLC,,,,,,,,,2023-08-10
69922851576597812747,Good Chemistry Nevada Llc,69922851576597812747,Retail Production,Non-Operational,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GOOD CHEMISTRY NEVADA LLC,,,,,,,,,2023-08-10
70155083229545863037,Integral Cultivation Llc,70155083229545863037,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INTEGRAL CULTIVATION LLC,,,,,,,,,2023-08-10
70209896007156084397,The Hempire Company Llc,70209896007156084397,Medical Cultivation,Active,Esmeralda,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,THE HEMPIRE COMPANY LLC,,,,,,,,,2023-08-10
70296412354434531655,West118 Investments Llc,70296412354434531655,Medical Cultivation,Active,Lyon,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WEST118 INVESTMENTS LLC,,,,,,,,,2023-08-10
70298139154139163539,Ftlb Llc,70298139154139163539,Medical Cultivation,Active,Esmeralda,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FTLB LLC,,,,,,,,,2023-08-10
70323849037968865811,Sf-D Inc,70323849037968865811,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SF-D INC,,,,,,,,,2023-08-10
70554825886280152534,Gfive Cultivation Llc,70554825886280152534,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GFIVE CULTIVATION LLC,,,,,,,,,2023-08-10
71064968398758187793,Silver State Relief Llc,71064968398758187793,Retail Dispensary,Active,Lyon,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER STATE RELIEF LLC,,,,,,,,,2023-08-10
71090080764736050863,Paradise Wellness Center Llc,71090080764736050863,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PARADISE WELLNESS CENTER LLC,,,,,,,,,2023-08-10
71187112253124699452,Nnv Operations I Inc,71187112253124699452,Retail Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NNV OPERATIONS I INC,,,,,,,,,2023-08-10
71224329369156133247,Livfree Wellness Llc A Nevada Limited Liability Company,71224329369156133247,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
71502992159317997032,Rombough Real Estate Inc,71502992159317997032,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ROMBOUGH REAL ESTATE INC,,,,,,,,,2023-08-10
71702389611437559364,Livfree Wellness Llc A Nevada Limited Liability Company,71702389611437559364,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
72255924921531241817,Nnv Operations I Inc,72255924921531241817,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NNV OPERATIONS I INC,,,,,,,,,2023-08-10
72326121663352213340,Cannavative Extracts Llc,72326121663352213340,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CANNAVATIVE EXTRACTS LLC,,,,,,,,,2023-08-10
72379193611776921142,Lone Mountain Partners Llc,72379193611776921142,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LONE MOUNTAIN PARTNERS LLC,,,,,,,,,2023-08-10
72479727874928391857,Mbnv Gt Llc,72479727874928391857,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MBNV GT LLC,,,,,,,,,2023-08-10
72491315543990383587,Greenscape Productions Llc,72491315543990383587,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENSCAPE PRODUCTIONS LLC,,,,,,,,,2023-08-10
72721744024436135678,Mm Development Company Inc,72721744024436135678,Medical Production,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
72792951478780009507,Nevada Organic Remedies Llc,72792951478780009507,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA ORGANIC REMEDIES LLC,,,,,,,,,2023-08-10
73000340130776760476,Deep Roots Harvest Inc.,73000340130776760476,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-08-10
73296521059198028231,Pure Tonic Concentrates Llc,73296521059198028231,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,PURE TONIC CONCENTRATES LLC,,,,,,,,,2023-08-10
73636900267172177171,Nevada Group Wellness,73636900267172177171,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA GROUP WELLNESS,,,,,,,,,2023-08-10
73778550047695909024,Gb Sciences Nevada Llc,73778550047695909024,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GB Sciences Nevada LLC,,,,,,,,,2023-08-10
73796714472903295173,Lnp Llc,73796714472903295173,Retail Cultivation,Active,Elko,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LNP LLC,,,,,,,,,2023-08-10
73911129313774416305,Fortress Equities Orcl Llc,73911129313774416305,Retail Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FORTRESS EQUITIES ORCL LLC,,,,,,,,,2023-08-10
74226113309081700669,Alternative Medicine Association Lc,74226113309081700669,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ALTERNATIVE MEDICINE ASSOCIATION LC,,,,,,,,,2023-08-10
74378723704914675084,Livfree Wellness Llc A Nevada Limited Liability Company,74378723704914675084,Medical Cultivation,Non-Operational,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LIVFREE WELLNESS LLC A NEVADA LIMITED LIABILITY COMPANY,,,,,,,,,2023-08-10
74385447097301543906,3Ap Inc,74385447097301543906,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,3AP INC,,,,,,,,,2023-08-10
74493299370909925440,Moms Meds Management L.L.C.,74493299370909925440,Medical Cultivation,Active,Mineral,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MOMS MEDS MANAGEMENT L.L.C.,,,,,,,,,2023-08-10
74514893780247083972,Ma & Associates Llc,74514893780247083972,Medical Laboratory,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MA & ASSOCIATES LLC,,,,,,,,,2023-08-10
74708523936567890065,Silver Sage Wellness Llc,74708523936567890065,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SILVER SAGE WELLNESS LLC,,,,,,,,,2023-08-10
74948399079730658451,Greenscape Productions Llc,74948399079730658451,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENSCAPE PRODUCTIONS LLC,,,,,,,,,2023-08-10
75058690912411699429,Dune Operating Holdings Llc,75058690912411699429,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DUNE OPERATING HOLDINGS LLC,,,,,,,,,2023-08-10
75203668337906025844,Clear River Llc,75203668337906025844,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLEAR RIVER LLC,,,,,,,,,2023-08-10
75568450563863780062,Waveseer Of Las Vegas Llc,75568450563863780062,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-08-10
75650075113718192894,Wellness Orchards Of Nevada Llc,75650075113718192894,Retail Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WELLNESS ORCHARDS OF NEVADA LLC,,,,,,,,,2023-08-10
75726821461576041628,Corleone Wines Llc,75726821461576041628,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CORLEONE WINES LLC,,,,,,,,,2023-08-10
75924088414977968236,Thc Production Llc,75924088414977968236,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,THC PRODUCTION LLC,,,,,,,,,2023-08-10
76163748746660781629,Tahoe-Reno Extractions Llc,76163748746660781629,Retail Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TAHOE-RENO EXTRACTIONS LLC,,,,,,,,,2023-08-10
76170147149504770817,Mm Development Company Inc,76170147149504770817,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
76211405109926596570,Ssac Corporation,76211405109926596570,Medical Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SSAC CORPORATION,,,,,,,,,2023-08-10
76526364910639240293,Nlv Wellness Llc,76526364910639240293,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NLV WELLNESS LLC,,,,,,,,,2023-08-10
76684918131687038904,Circle S Farms Llc,76684918131687038904,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CIRCLE S FARMS LLC,,,,,,,,,2023-08-10
76816813303097791333,Global Harmony Llc,76816813303097791333,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GLOBAL HARMONY LLC,,,,,,,,,2023-08-10
76890766994970149940,Acres Cultivation Llc,76890766994970149940,Retail Production,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,ACRES CULTIVATION LLC,,,,,,,,,2023-08-10
76932330735853788850,Deep Roots Harvest Inc.,76932330735853788850,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-08-10
77027711033924812731,Tahoe-Reno Extractions Llc,77027711033924812731,Retail Distributor,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TAHOE-RENO EXTRACTIONS LLC,,,,,,,,,2023-08-10
77486514896179438118,Serenity Wellness Growers Llc,77486514896179438118,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SERENITY WELLNESS GROWERS LLC,,,,,,,,,2023-08-10
77505483208802721121,Commerce Park Medical Llc,77505483208802721121,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,COMMERCE PARK MEDICAL LLC,,,,,,,,,2023-08-10
77513377198140164324,Deep Roots Harvest Inc.,77513377198140164324,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEEP ROOTS HARVEST INC.,,,,,,,,,2023-08-10
77632992333764442110,Southern Nevada Growers Llc,77632992333764442110,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SOUTHERN NEVADA GROWERS LLC,,,,,,,,,2023-08-10
77903356343424586888,Nuleaf Incline Dispensary Llc,77903356343424586888,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF INCLINE DISPENSARY LLC,,,,,,,,,2023-08-10
78077108935753678828,Emk Hydrogarden Llc,78077108935753678828,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,EMK HYDROGARDEN LLC,,,,,,,,,2023-08-10
78144331956059463801,Trnvp098 Llc,78144331956059463801,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRNVP098 LLC,,,,,,,,,2023-08-10
78183023264727429508,Clear River Llc,78183023264727429508,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CLEAR RIVER LLC,,,,,,,,,2023-08-10
78207750568986340539,Mm Development Company Inc,78207750568986340539,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MM DEVELOPMENT COMPANY INC,,,,,,,,,2023-08-10
78483435004210485868,Strata Growth Llc,78483435004210485868,Medical Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,STRATA GROWTH LLC,,,,,,,,,2023-08-10
78542462361850281023,Nuleaf Clark Dispensary Llc,78542462361850281023,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NULEAF CLARK DISPENSARY LLC,,,,,,,,,2023-08-10
78583020563707692142,Greenleaf Production Inc,78583020563707692142,Medical Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENLEAF PRODUCTION INC,,,,,,,,,2023-08-10
78632929087498904015,Certified Ag Lab Llc,78632929087498904015,Retail Laboratory,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CERTIFIED AG LAB LLC,,,,,,,,,2023-08-10
78652642552793589227,Vegas Valley Growers Llc,78652642552793589227,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS LLC,,,,,,,,,2023-08-10
78688159790731326126,Green Therapeutics Llc,78688159790731326126,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREEN THERAPEUTICS LLC,,,,,,,,,2023-08-10
78715576282428558550,Ymy Ventures Llc,78715576282428558550,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,YMY VENTURES LLC,,,,,,,,,2023-08-10
78844042917823672318,Nevada Pure Llc,78844042917823672318,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA PURE LLC,,,,,,,,,2023-08-10
78954038908132787261,Lone Mountain Partners Llc,78954038908132787261,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LONE MOUNTAIN PARTNERS LLC,,,,,,,,,2023-08-10
79286894201268135002,Lone Mountain Partners Llc,79286894201268135002,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LONE MOUNTAIN PARTNERS LLC,,,,,,,,,2023-08-10
79484750509886968559,Serenity Wellness Products Llc,79484750509886968559,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,SERENITY WELLNESS PRODUCTS LLC,,,,,,,,,2023-08-10
79521872948450004935,Harvest Foundation Llc The,79521872948450004935,Medical Cultivation,Suspended,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HARVEST FOUNDATION LLC THE,,,,,,,,,2023-08-10
79614683297911173396,Red Earth Llc,79614683297911173396,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,RED EARTH LLC,,,,,,,,,2023-08-10
79705307867248690408,Redwood Warehouse Llc,79705307867248690408,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,REDWOOD WAREHOUSE LLC,,,,,,,,,2023-08-10
79761996911533444360,Circle S Farms Llc,79761996911533444360,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CIRCLE S FARMS LLC,,,,,,,,,2023-08-10
79806207400948405980,Nevada Medical Group Llc,79806207400948405980,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA MEDICAL GROUP LLC,,,,,,,,,2023-08-10
79925795421142703661,Trnvc151 Llc,79925795421142703661,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRNVC151 LLC,,,,,,,,,2023-08-10
79952272530728843153,Good Chemistry Nevada Llc,79952272530728843153,Medical Cultivation,Non-Operational,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GOOD CHEMISTRY NEVADA LLC,,,,,,,,,2023-08-10
80189302960548300233,Nevada Natural Medicines Llc,80189302960548300233,Medical Production,Non-Operational,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA NATURAL MEDICINES LLC,,,,,,,,,2023-08-10
80395085734400669278,3Ap Inc,80395085734400669278,Retail Distributor,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,3AP INC,,,,,,,,,2023-08-10
80476394983467584488,Nv Green Inc,80476394983467584488,Retail Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NV GREEN INC,,,,,,,,,2023-08-10
80541135839237642530,Tryke Companies So Nv Llc,80541135839237642530,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TRYKE COMPANIES SO NV LLC,,,,,,,,,2023-08-10
80691048813828655422,Nlvg Llc,80691048813828655422,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NLVG LLC,,,,,,,,,2023-08-10
80830710815182018092,Diversified Modalities Marketing Ltd,80830710815182018092,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DIVERSIFIED MODALITIES MARKETING LTD,,,,,,,,,2023-08-10
80837442451882742542,5Seat Investments Llc,80837442451882742542,Retail Production,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,5SEAT INVESTMENTS LLC,,,,,,,,,2023-08-10
80858076313151684223,Dec Ops Nv Llc,80858076313151684223,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DEC Ops NV LLC,,,,,,,,,2023-08-10
80866377749311261143,Wellness Connection Of Nevada Llc,80866377749311261143,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WELLNESS CONNECTION OF NEVADA LLC,,,,,,,,,2023-08-10
80873192013539163035,Natural Medicine Llc,80873192013539163035,Medical Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NATURAL MEDICINE LLC,,,,,,,,,2023-08-10
80994578239784321818,Lemon Aide Llc,80994578239784321818,Medical Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LEMON AIDE LLC,,,,,,,,,2023-08-10
81025571831032623431,Mbnv Investments Llc,81025571831032623431,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MBNV INVESTMENTS LLC,,,,,,,,,2023-08-10
81154974231636348055,Greenleaf Wellness Inc,81154974231636348055,Retail Dispensary,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GREENLEAF WELLNESS INC,,,,,,,,,2023-08-10
81521595921502470043,Ma & Associates Llc,81521595921502470043,Retail Laboratory,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MA & ASSOCIATES LLC,,,,,,,,,2023-08-10
81700356720034395193,Fswfl Llc,81700356720034395193,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FSWFL LLC,,,,,,,,,2023-08-10
81789750788014901289,Certified Ag Lab Llc,81789750788014901289,Medical Laboratory,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CERTIFIED AG LAB LLC,,,,,,,,,2023-08-10
82088286840467115782,Franklin Bioscience Nv Llc,82088286840467115782,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FRANKLIN BIOSCIENCE NV LLC,,,,,,,,,2023-08-10
82120463387641172380,Nevada Medical Group Llc,82120463387641172380,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NEVADA MEDICAL GROUP LLC,,,,,,,,,2023-08-10
82173569886482063410,Vegas Valley Growers Llc,82173569886482063410,Retail Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS LLC,,,,,,,,,2023-08-10
82242105356156705653,Tgig Llc,82242105356156705653,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TGIG LLC,,,,,,,,,2023-08-10
82302681916604807430,Vegas Valley Growers Llc,82302681916604807430,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,VEGAS VALLEY GROWERS LLC,,,,,,,,,2023-08-10
82463633801487221381,Qualcan Llc,82463633801487221381,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,QUALCAN LLC,,,,,,,,,2023-08-10
82520430841834014810,Tgig Llc,82520430841834014810,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TGIG LLC,,,,,,,,,2023-08-10
82798431024231095044,Las Vegas Natural Caregivers L.L.C.,82798431024231095044,Retail Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS NATURAL CAREGIVERS L.L.C.,,,,,,,,,2023-08-10
82842542964915513809,Tahoe-Reno Botanicals Llc,82842542964915513809,Medical Cultivation,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,TAHOE-RENO BOTANICALS LLC,,,,,,,,,2023-08-10
82874714255089649168,Nye Natural Medicinal Solutions Llc,82874714255089649168,Retail Cultivation,Active,Nye,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,NYE NATURAL MEDICINAL SOLUTIONS LLC,,,,,,,,,2023-08-10
82913337772144268999,Csnlv Llc,82913337772144268999,Medical Cultivation,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,CSNLV LLC,,,,,,,,,2023-08-10
83068675293729326193,High Sierra Holistics Llc,83068675293729326193,Medical Production,Active,Washoe,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,HIGH SIERRA HOLISTICS LLC,,,,,,,,,2023-08-10
83105845927394572716,Digipath Labs Inc,83105845927394572716,Medical Laboratory,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,DIGIPATH LABS INC,,,,,,,,,2023-08-10
83532245732859606034,Indoor Garden Farms Llc,83532245732859606034,Medical Production,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,INDOOR GARDEN FARMS LLC,,,,,,,,,2023-08-10
83631623793439141188,Las Vegas Wellness And Compassion Llc,83631623793439141188,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,LAS VEGAS WELLNESS AND COMPASSION LLC,,,,,,,,,2023-08-10
83748527583958617705,"Production Series, A Series Of Just Quality Llc",83748527583958617705,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,"Production Series, a series of JUST QUALITY LLC",,,,,,,,,2023-08-10
83760475147127946601,Waveseer Of Las Vegas Llc,83760475147127946601,Retail Dispensary,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,WAVESEER OF LAS VEGAS LLC,,,,,,,,,2023-08-10
83887504703736981918,Gti Nevada Llc,83887504703736981918,Medical Cultivation,Active,Carson City,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,GTI NEVADA LLC,,,,,,,,,2023-08-10
84492500962215939022,Mj Distributing P132 Llc,84492500962215939022,Retail Production,Non-Operational,Lincoln,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,MJ DISTRIBUTING P132 LLC,,,,,,,,,2023-08-10
84513239111237996349,Fswfl Llc,84513239111237996349,Medical Production,Active,Clark,NVCCB,Nevada Cannabis Compliance Board,Adult-Use,NV,,,,,FSWFL LLC,,,,,,,,,2023-08-10
