premise_city,license_designation,business_legal_name,business_phone,id,license_number,licensing_authority_id,licensing_authority,premise_state,license_status,license_status_date,license_type,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_email,business_image_url,business_dba_name,premise_street_address,premise_county,premise_zip_code,premise_latitude,premise_longitude,business_website,data_refreshed_date
Plentywood,Adult Use,Goat Weed Farms,(801) 850-7720,367,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Goat Weed Farms,106 E 1st Ave,Sheridan County,59254,48.7741692,-104.5585264,https://gwf420.com/,2023-08-13T17:29:48.963785
Plentywood,Adult Use,Khm Plentywood,(406) 765-1283,368,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Khm Plentywood,210 W 1st Ave,Sheridan County,59254,48.7751248,-104.5608873,https://www.facebook.com/HHF406/,2023-08-13T17:29:48.963785
Polson,Adult Use,Alternative Releaf LLC,(406) 883-1880,369,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Alternative Releaf LLC,102 Rufus Ln,Lake County,59860,47.68882199999999,-114.1206054,http://www.releafmt.com/,2023-08-13T17:29:48.963785
Polson,Adult Use,Flathead Lake Herb,(406) 883-4372,370,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Flathead Lake Herb,49620 US-93,Lake County,59860,47.6945286,-114.1600986,http://www.flatheadlakeherb.com/,2023-08-13T17:29:48.963785
Polson,Adult Use,Tomcat LLC _ Polson Cannabis,(406) 407-0331,371,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tomcat LLC _ Polson Cannabis,51015 US-93,Lake County,59860,47.6926977,-114.1307583,https://montana.topshelfbotanicals.com/polson/,2023-08-13T17:29:48.963785
Polson,Adult Use,Top Shelf Botanicals,(406) 883-1580,372,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,51015 US-93,Lake County,59860,47.6926977,-114.1307583,https://montana.topshelfbotanicals.com/polson/,2023-08-13T17:29:48.963785
Red Lodge,Adult Use,Beartooth Medicinal Red Lodge,(406) 661-0112,373,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Beartooth Medicinal Red Lodge,24 Broadway Ave S #4,Carbon County,59068,45.1860346,-109.2458878,https://www.beartoothmedicinal.com/,2023-08-13T17:29:48.963785
Red Lodge,Adult Use,Sweetgrass,(406) 445-3039,374,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sweetgrass,1123 Broadway Ave S,Carbon County,59068,45.1751006,-109.249791,http://sweetgrassmt.com/,2023-08-13T17:29:48.963785
Roberts,Adult Use,Elevated Roberts,(406) 855-0291,375,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Elevated Roberts,1 S 1st St,Carbon County,59070,45.358487,-109.167857,http://elevatedmt.com/,2023-08-13T17:29:48.963785
Ronan,Adult Use,Olympus Incendias,(406) 210-6471,376,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Olympus Incendias,34835 Old West Trail,Lake County,59864,47.50904509999999,-114.0928785,https://www.envirostripnw.com/,2023-08-13T17:29:48.963785
Ronan,Adult Use,The Hi-Line Co.,(406) 676-0079,377,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Hi-Line Co.,63300 US-93,Lake County,59864,47.5272732,-114.09671,https://hi-line.co/?utm_source=GMBListing&utm_medium=organic,2023-08-13T17:29:48.963785
Roundup,Medical Only,Tumbleweed Dispancery,(406) 699-3366,378,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tumbleweed Dispancery,802 4th St E,Musselshell County,59072,46.44930040000001,-108.5356726,http://www.facebook.com/RoundupStage/,2023-08-13T17:29:48.963785
Saint Ignatius,Adult Use,St Ignatius,(406) 548-8456,379,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,St Ignatius,,Lake County,59865,47.3199306,-114.0939979,,2023-08-13T17:29:48.963785
Saint Regis,Adult Use,Starrbuds,(406) 240-8979,380,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Starrbuds,440 MT-135,Mineral County,59866,47.3007985,-115.0946107,http://starrbuds.com/,2023-08-13T17:29:48.963785
Savage,Adult Use,Rlogan Enterprises LLC,(406) 480-0074,381,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Northern,10690 MT-16,Richland County,59262,47.4545944,-104.34453,https://northernenlightenment.business.site/?utm_source=gmb&utm_medium=referral,2023-08-13T17:29:48.963785
Seeley Lake,Adult Use,Dancing Goat Gardens,(406) 499-8414,383,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Dancing Goat Gardens,3166 MT-83 Suite 201,Missoula County,59868,47.17612570000001,-113.4798503,,2023-08-13T17:29:48.963785
Seeley Lake,Adult Use,Fat Hippie,(406) 459-2618,384,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fat Hippie,3192 MT-83,Missoula County,59868,47.1783286,-113.4836227,http://www.fathippie.net/,2023-08-13T17:29:48.963785
Shepherd,Adult Use,406 Organix,(406) 697-2332,385,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,406 Organix,13213 US-87,Yellowstone County,59079,46.03760219999999,-108.4649491,http://www.406organix.com/,2023-08-13T17:29:48.963785
Sheridan,Adult Use,Top Shelf Botanicals,(406) 842-5963,386,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,114 N Main St,Madison County,59749,45.45719039999999,-112.1970355,https://montana.topshelfbotanicals.com/sheridan/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Sheridan,2023-08-13T17:29:48.963785
Sidney,Adult Use,Bloom,(406) 459-2618,387,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,2700 Lincoln Ave SE,Richland County,59270,47.68951569999999,-104.1627634,https://bloommt.com/location/marijuana-dispensary-sidney?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=sidney,2023-08-13T17:29:48.963785
Sidney,Adult Use,Khm Sidney,(406) 488-5700,388,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Khm Sidney,2700 Lincoln Ave SE,Richland County,59270,47.68951569999999,-104.1627634,https://bloommt.com/location/marijuana-dispensary-sidney?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=sidney,2023-08-13T17:29:48.963785
Sidney,Adult Use,Magic City Releaf Sidney Location,(406) 598-1400,389,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Magic City Releaf Sidney Location,34944 Co Rd 123,Richland County,59270,47.68865150000001,-104.174966,http://magiccityreleaf.com/,2023-08-13T17:29:48.963785
Sidney,Adult Use,Sidney,(406) 224-0238,390,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sidney,,Richland County,59270,47.7166836,-104.1563253,,2023-08-13T17:29:48.963785
Somers,Adult Use,Green Thumbelina LLC,(406) 250-7813,391,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Green Thumbelina LLC,5215 US-93,Flathead County,59932,48.0840892,-114.2292318,http://greenthumbelinamt.com/,2023-08-13T17:29:48.963785
Stevensville,Adult Use,Bliss,(406) 396-6271,392,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bliss,1065 Prairie Ln,Ravalli County,59870,46.5289741,-113.9872573,http://www.blisswe.com/,2023-08-13T17:29:48.963785
Stevensville,Adult Use,Red Dawg Cannoisseur South,(406) 360-2020,393,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Red Dawg Cannoisseur South,2228 South Ave W,Missoula County,59801,46.8490066,-114.0328861,https://www.reddawgcan.com/,2023-08-13T17:29:48.963785
Stevensville,Medical Only,Stone Emerald Dispensary LLC,(406) 360-4105,394,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Stone Emerald Dispensary LLC,3615 US-93,Ravalli County,59870,46.50363429999999,-114.1219591,,2023-08-13T17:29:48.963785
Thompson Falls,Adult Use,Thompson Falls Dispensary,,395,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Thompson Falls Dispensary,5458 MT-200,Sanders County,59873,47.5812146,-115.2723727,http://www.releafmt.com/,2023-08-13T17:29:48.963785
Three Forks,Medical Only,Three Rivers Cannabis And Haze Bay,(360) 581-2412,396,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Three Rivers Cannabis And Haze Bay,279 Frontage Rd,Gallatin County,59752,45.8995156,-111.5440664,https://montana.topshelfbotanicals.com/three-forks/,2023-08-13T17:29:48.963785
Three Forks,Adult Use,Tsb Montana LLC,,397,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tsb Montana LLC,,,,,,,2023-08-13T17:29:48.963785
Townsend,Medical Only,Bloom,(406) 459-2618,398,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,188 US-12,Broadwater County,59644,46.3216589,-111.4825133,http://www.bloommt.com/,2023-08-13T17:29:48.963785
Trout Creek,Adult Use,A+ Medical Dispensary,(406) 334-3454,399,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,A+ Medical Dispensary,2 Cedar St,Sanders County,59874,47.8383407,-115.5931657,https://aplusmedicine.com/,2023-08-13T17:29:48.963785
Victor,Adult Use,Apogee Gardens LLC,(406) 961-6865,400,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Apogee Gardens LLC,1453 US-93 B,Ravalli County,59875,46.3511595,-114.148296,http://apogeegardens.com/,2023-08-13T17:29:48.963785
Victor,Adult Use,Heirloom Remedies,(406) 802-4211,401,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Heirloom Remedies,1771 US-93,Ravalli County,59875,46.3725817,-114.1438359,http://www.heirloomremediesmt.com/,2023-08-13T17:29:48.963785
Victor,Adult Use,Peace & Healing Mmmp406,(406) 381-6807,402,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Peace & Healing Mmmp406,1453 US-93 B,Ravalli County,59875,46.3511595,-114.148296,http://apogeegardens.com/,2023-08-13T17:29:48.963785
Victor,Adult Use,The Green Room LLC,(406) 363-8513,403,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Green Room LLC,114 Main St,Ravalli County,59875,46.4182497,-114.1471199,http://facebook.com/thegreenroomintheroot,2023-08-13T17:29:48.963785
Virginia City,Adult Use,Virgina City Farmacy,(706) 669-8233,404,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Virgina City Farmacy,212 Wallace St,Madison County,59755,45.2931778,-111.9461978,https://m.facebook.com/VCCAFE2021/,2023-08-13T17:29:48.963785
West Glacier Pa,Adult Use,Rkeast Glacier,(406) 879-6773,405,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Rkeast Glacier,,Flathead County,59936,48.4949755,-113.9810756,,2023-08-13T17:29:48.963785
West,Adult Use,Lone Peak Caregivers,(386) 931-9334,406,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Lone Peak Caregivers,1860 Targhee Pass Hwy,Gallatin County,59758,44.687,-111.2441,https://lonepeakcannabiscompany.com/,2023-08-13T17:29:48.963785
Yellowstone,Medical Only,,,407,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,,,Gallatin County,59758,44.6621493,-111.1041092,,2023-08-13T17:29:48.963785
Whitefish,Adult Use,406 Farmacy,(406) 270-2224,408,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,406 Farmacy,5895 U.S. 93 S,Flathead County,59937,48.3740916,-114.3351298,http://www.406farmacy.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Big Mountain Botanicals,(406) 250-2241,409,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Big Mountain Botanicals,5932 U.S. 93 S,Flathead County,59937,48.3754256,-114.3363252,http://www.bigmountainbotanicals.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Bloom,,410,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,333 Baker Ave,Flathead County,59937,48.4087802,-114.33785,https://bloommt.com/location/marijuana-dispensary-whitefish?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=whitefish,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Grizzly Pine,(406) 224-3525,411,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Grizzly Pine,701 Spokane Ave,Flathead County,59937,48.4050743,-114.3350447,https://grizzlypine.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Groove,,412,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Groove,130 Lupfer Ave,Flathead County,59937,48.4110999,-114.3398058,https://groovesolventless.com/whitefish/?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=whitefish,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Hc Medical,(406) 299-5555,413,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Hc Medical,1600 Hospital Way,Flathead County,59937,48.3800646,-114.3308249,http://www.logan.org/whitefish,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Mission Mountain Organics - Dispensary,(530) 555-5555,414,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mission Mountain Organics - Dispensary,5932 U.S. 93 S,Flathead County,59937,48.3754256,-114.3363252,http://www.bigmountainbotanicals.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Power Plant Dispensary LLC,(406) 890-5447,415,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Power Plant Dispensary LLC,130 Central Ave,Flathead County,59937,48.4109162,-114.3371865,http://www.powerplantmt.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Power Plant Montana,(714) 235-1605,416,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Power Plant Montana,130 Central Ave,Flathead County,59937,48.4109162,-114.3371865,http://www.powerplantmt.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Puffin Canna,(509) 710-6192,417,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Puffin Canna,6080 U.S. 93 S,Flathead County,59937,48.38126070000001,-114.3362875,http://puffincanna.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Ramsey's Remedies,(256) 345-1866,418,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ramsey's Remedies,701 Spokane Ave,Flathead County,59937,48.4050743,-114.3350447,https://grizzlypine.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Tamarack Cannabis - Whitefish,(406) 730-2599,419,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tamarack Cannabis - Whitefish,235 E 1st St,Flathead County,59937,48.4114376,-114.3398912,http://www.tamarackcannabis.com/,2023-08-13T17:29:48.963785
Whitefish,Adult Use,Tegridy Farms L.L.C.,(406) 471-6110,420,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tegridy Farms L.L.C.,6468 U.S. 93 S,Flathead County,59937,48.3948602,-114.3362167,https://hi-line.co/,2023-08-13T17:29:48.963785
Whitehall,Adult Use,406 Organix - Whitehall,(406) 697-0347,421,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,406 Organix - Whitehall,3 Robbins Ln,Jefferson County,59759,45.87724130000001,-112.0869745,http://www.406organix.com/,2023-08-13T17:29:48.963785
Wolf Creek,Adult Use,Bloom,(406) 459-2618,422,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,67 Leonard St,Lewis and Clark County,59648,47.0749296,-111.964024,http://bloommt.com/,2023-08-13T17:29:48.963785
Wolf Point,Adult Use,Magic City Releaf Wolf Point Location,(406) 598-1400,423,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Magic City Releaf Wolf Point Location,208 Eureka St,McCone County,59201,48.0956867,-105.6393739,http://magiccityreleaf.com/,2023-08-13T17:29:48.963785
Wolf Point,Adult Use,Medicine Creek Caregivers,(406) 404-5625,424,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Medicine Creek Caregivers,315 1st Ave N,McCone County,59201,48.09426199999999,-105.6371639,https://www.medicinecreekcaregivers.com/,2023-08-13T17:29:48.963785
Wolf Point,Adult Use,Sacred Sun Farms Inc.,(406) 580-4098,425,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sacred Sun Farms Inc.,122 3rd Ave S,McCone County,59201,48.090729,-105.640711,http://sacredsunfarms.com/,2023-08-13T17:29:48.963785
Wolf Point,Adult Use,Zen Medicine,(406) 396-3554,426,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Zen Medicine,219 Main St,McCone County,59201,48.090144,-105.6399702,http://www.zenmedicinemt.com/,2023-08-13T17:29:48.963785
