business_email,business_legal_name,business_phone,county,data_refreshed_date,license_number,premise_state,activity,analyses,business_dba_name,business_image_url,business_structure,expiration_date,id,issue_date,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,parcel_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_street_address
licensing@jamesfrm.com,SRCG LLC*,1 (516) 858-5887,Long Island,2023-09-20T07:12:07.681349,OCMCAURD-2022-000401,NY,,,,,,,,,,,,,,,,,,,
swanlakeequityllc@gmail.com,Swan Lake Equity LLC*,1 (424) 212-2189,Finger Lakes,2023-09-20T07:12:07.681349,OCMCAURD-2022-000415,NY,,,,,,,,,,,,,,,,,,,
badu5000@yahoo.com,badumanagement corp. *,1 (347) 584-9540,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000418,NY,,,,,,,,,,,,,,,,,,,
jwellinja@gmail.com,M&J Genesis Inc*,1 (519) 390-1906,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000420,NY,,,,,,,,,,,,,,,,,,,
wnbcafe@gmail.com,"Luxe Oasis, LLC*",1 (917) 507-4446,Brooklyn,2023-09-20T07:12:07.681349,OCMCAURD-2022-000426,NY,,,,,,,,,,,,,,,,,,,
mesainy@gmail.com,Hybrid NYC LLC*,1 (917) 385-1867,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000434,NY,,,,,,,,,,,,,,,,,,,
gvremax@gmail.com,Washington Place Dispensary LLC*,1 (516) 320-4924,Long Island,2023-09-20T07:12:07.681349,OCMCAURD-2022-000437,NY,,,,,,,,,,,,,,,,,,,
howell.miller1@icloud.com,"Two Buds Enterprise, Inc. *",1 (347) 427-7439,Bronx,2023-09-20T07:12:07.681349,OCMCAURD-2022-000438,NY,,,,,,,,,,,,,,,,,,,
neema.wiggins@gmail.com,"Take N Toke Herbal Healing
Solutions Inc*",1 (917) 890-9724,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000444,NY,,,,,,,,,,,,,,,,,,,
toastreellc@gmail.com,TOASTREE LLC*,1 (646) 912-1714,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000449,NY,,,,,,,,,,,,,,,,,,,
john.c.concannon@gmail.com,"The Hydroterra Cove, Inc*",1 (347) 420-4903,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000450,NY,,,,,,,,,,,,,,,,,,,
mleonardo@hinmanstraub.com,"Hold Up Roll Up, LLC*",1 (518) 436-0751,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000468,NY,,,,,,,,,,,,,,,,,,,
licensing@jamesfrm.com,Sky High Club LLC*,1 (516) 858-5887,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000470,NY,,,,,,,,,,,,,,,,,,,
haliessa212@gmail.com,Authentic 212 LLC*,1 (917) 514-1006,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000475,NY,,,,,,,,,,,,,,,,,,,
jackluber@me.com,"Apple Seed Farms, LLC*",1 (631) 897-0808,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000476,NY,,,,,,,,,,,,,,,,,,,
ELIZCRUZIRBY@GMAIL.COM,LYFE CAHRMZ INC*,1 (347) 822-9533,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000480,NY,,,,,,,,,,,,,,,,,,,
tcrawford145@gmail.com,"XANDER LEGACY, LLC*",1 (917) 254-6938,Brooklyn,2023-09-20T07:12:07.681349,OCMCAURD-2022-000484,NY,,,,,,,,,,,,,,,,,,,
allday81@gmail.com,"State of Mind Dispensary, LLC*",1 (518) 330-9673,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000485,NY,,,,,,,,,,,,,,,,,,,
royojaysllc@gmail.com,Royo Jays LLC*,1 (845) 282-0737,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000490,NY,,,,,,,,,,,,,,,,,,,
zalanycca@gmail.com,Coastal Cultivation Association LLC*,1 (518) 901-9201,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000494,NY,,,,,,,,,,,,,,,,,,,
pablovelezangel@gmail.com,Better States LLC*,1 (914) 484-4103,Brooklyn,2023-09-20T07:12:07.681349,OCMCAURD-2022-000505,NY,,,,,,,,,,,,,,,,,,,
"Keston@OfTheEarthCanna.co
m",Of The Earth Canna LLC*,1 (516) 236-4258,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000508,NY,,,,,,,,,,,,,,,,,,,
romectc@gmail.com,I MAG CLEANING LLC*,1 (347) 869-2260,Queens,2023-09-20T07:12:07.681349,OCMCAURD-2022-000511,NY,,,,,,,,,,,,,,,,,,,
marcocaltieri@gmail.com,Jacob Calabria*,1 (585) 802-7860,Finger Lakes,2023-09-20T07:12:07.681349,OCMCAURD-2022-000513,NY,,,,,,,,,,,,,,,,,,,
stevealexander81@gmail.com,Eyal Eitan*,1 (646) 523-6819,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000518,NY,,,,,,,,,,,,,,,,,,,
seanww2012@gmail.com,37th St. SRJS Corp. *,1 (347) 931-6744,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000519,NY,,,,,,,,,,,,,,,,,,,
Capt.rich@yahoo.com,Havana's Paradise Garden LLC*,1 (917) 559-4669,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000522,NY,,,,,,,,,,,,,,,,,,,
"theresa@classicshedandpatio.
com",Central Apothecary LLC*,1 (518) 605-7588,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000524,NY,,,,,,,,,,,,,,,,,,,
epicparlay@gmail.com,Epic Parlay LLC*,1 (516) 986-8499,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000525,NY,,,,,,,,,,,,,,,,,,,
curryjsc@gmail.com,"JS Curry & Associates, LLC*",1 (716) 553-9169,Western NY,2023-09-20T07:12:07.681349,OCMCAURD-2022-000532,NY,,,,,,,,,,,,,,,,,,,
mastermindz031@aol.com,Fraser Enterprise LLC*,1 (929) 503-7438,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000536,NY,,,,,,,,,,,,,,,,,,,
Goodmoneyceo@yahoo.com,Big Bro Consulting LLC*,1 (518) 545-6299,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000537,NY,,,,,,,,,,,,,,,,,,,
nubiaashley@yahoo.com,Mizzor Collection LLC*,1 (347) 302-1365,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000549,NY,,,,,,,,,,,,,,,,,,,
allysondobrer@gmail.com,A Cannaful Life LLC*,1 (718) 887-5143,Brooklyn,2023-09-20T07:12:07.681349,OCMCAURD-2022-000560,NY,,,,,,,,,,,,,,,,,,,
"Ruddyefrainsantana@gmail.co
m",Suufi Cannabis Inc*,1 (347) 310-3679,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000568,NY,,,,,,,,,,,,,,,,,,,
masonmello@hotmail.com,Excelsior Provisions LLC*,1 (518) 852-7015,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000569,NY,,,,,,,,,,,,,,,,,,,
mmpresentsthebreedsllc@gma,Green Rush 607 LLC*,1 (607) 215-3749,Southern Tier,2023-09-20T07:12:07.681349,OCMCAURD-2022-000584,NY,,,,,,,,,,,,,,,,,,,
cussincori@gmail.com,Cori Rodriguez*,1 (518) 533-8200,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000586,NY,,,,,,,,,,,,,,,,,,,
dowds333@gmail.com,Love Bud LLP*,1 (646) 229-1256,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000590,NY,,,,,,,,,,,,,,,,,,,
Dchincarty@gmail.com,420 Wonderland LLC*,1 (845) 764-0354,Brooklyn,2023-09-20T07:12:07.681349,OCMCAURD-2022-000599,NY,,,,,,,,,,,,,,,,,,,
dblair189@msn.com,Hydroman Dispensary*,1 (518) 888-2596,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000601,NY,,,,,,,,,,,,,,,,,,,
louisangruocco@gmail.com,LAR MEMORABILIA LLC*,1 (347) 343-0020,Queens,2023-09-20T07:12:07.681349,OCMCAURD-2022-000604,NY,,,,,,,,,,,,,,,,,,,
alissa@luckygreenladies.com,"Lucky Green Ladies NY, LLC*",1 (845) 325-2874,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000607,NY,,,,,,,,,,,,,,,,,,,
Angelfigueroa62@yahoo.com,Gratitude Buds Dispensary LLC*,1 (929) 213-2717,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000615,NY,,,,,,,,,,,,,,,,,,,
DANGELO.CHRISTINA@GMA,"718 Equity Enterprise, Inc. *",1 (347) 351-8309,Finger Lakes,2023-09-20T07:12:07.681349,OCMCAURD-2022-000617,NY,,,,,,,,,,,,,,,,,,,
joegiangiacomo@gmail.com,Platinum Leaf LLC*,1 (845) 807-8091,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000619,NY,,,,,,,,,,,,,,,,,,,
FV@TheCloudFather.us,CloudFather LLC*,1 (914) 447-8878,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000621,NY,,,,,,,,,,,,,,,,,,,
timothyrfried@gmail.com,Storytellers New York*,1 (917) 370-2128,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000630,NY,,,,,,,,,,,,,,,,,,,
lennymanning@aol.com,THE WEED SHOPPE INC. *,1 (718) 490-0803,Richmond,2023-09-20T07:12:07.681349,OCMCAURD-2022-000631,NY,,,,,,,,,,,,,,,,,,,
tduffy@duffycorp.com,TD Fitness LLC*,1 (708) 606-0177,Long Island,2023-09-20T07:12:07.681349,OCMCAURD-2022-000642,NY,,,,,,,,,,,,,,,,,,,
oldchampion@icloud.com,DTCHOne LLC*,1 (347) 967-2862,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000646,NY,,,,,,,,,,,,,,,,,,,
christina@bloomstoneco.com,"CTNYC Partners, Inc*",1 (347) 351-8309,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000650,NY,,,,,,,,,,,,,,,,,,,
kubs24@aol.com,"Excelsior Cannabis, Inc. *",N/a,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000659,NY,,,,,,,,,,,,,,,,,,,
lyssahomes1@gmail.com,Bitar Assets Inc.*,1 (917) 374-5769,Queens,2023-09-20T07:12:07.681349,OCMCAURD-2022-000661,NY,,,,,,,,,,,,,,,,,,,
llcelevateddreams@gmail.com,Elevated Dreams LLC*,1 (631) 488-5128,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000662,NY,,,,,,,,,,,,,,,,,,,
iv1670@aol.com,Straight From The Mata*,1 (646) 509-7756,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000663,NY,,,,,,,,,,,,,,,,,,,
smckenzienyc@gmail.com,Five Borough Farms LLC*,1 (917) 723-0908,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000675,NY,,,,,,,,,,,,,,,,,,,
kevin.b@a2kelectric.com,THE HIGH LEAGUE LLC*,1 (719) 536-6509,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000678,NY,,,,,,,,,,,,,,,,,,,
arcadiawellnessny@gmail.com,Arcadia Wellness NY LTD*,1 (845) 519-8260,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000680,NY,,,,,,,,,,,,,,,,,,,
cmuraco@aol.com,Fabers Arcade Inc*,1 (917) 723-3232,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000687,NY,,,,,,,,,,,,,,,,,,,
latinbud22@gmail.com,LATIN BUD LLC*,1 (929) 724-4168,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000700,NY,,,,,,,,,,,,,,,,,,,
Dkubikian@gmail.com,"Cannabis For The People, Inc. *",N/a,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000701,NY,,,,,,,,,,,,,,,,,,,
mikedavis0922@gmail.com,Saratoga Strange Design LLC*,1 (518) 275-1897,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000705,NY,,,,,,,,,,,,,,,,,,,
novolume1215@gmail.com,No Volume Records LLC*,1 (518) 227-3696,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000706,NY,,,,,,,,,,,,,,,,,,,
Jonahebay76@gmail.com,3JsUmiNDre LLC*,1 (312) 848-0808,Brooklyn,2023-09-20T07:12:07.681349,OCMCAURD-2022-000707,NY,,,,,,,,,,,,,,,,,,,
RobLimNY1979@gmail.com,Robert M Lim*,1 (516) 307-8380,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000710,NY,,,,,,,,,,,,,,,,,,,
kathlnnjackson@gmail.com,"Sensi Smoke, LLC*",1 (585) 369-6544,Southern Tier,2023-09-20T07:12:07.681349,OCMCAURD-2022-000712,NY,,,,,,,,,,,,,,,,,,,
mgranville@hometoharlem.nyc,"Harlem Grade, Inc. *",1 (212) 316-1636,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000713,NY,,,,,,,,,,,,,,,,,,,
ktaylor@demarcotaylorlaw.com,D'Amico Group LLC*,1 (585) 491-6950,Finger Lakes,2023-09-20T07:12:07.681349,OCMCAURD-2022-000722,NY,,,,,,,,,,,,,,,,,,,
nicklehousedev@gmail.com,"Nickel House Development, Inc. *",1 (716) 464-0927,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000725,NY,,,,,,,,,,,,,,,,,,,
monroejp15@gmail.com,Heal the Nation Inc*,1 (425) 312-5636,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000726,NY,,,,,,,,,,,,,,,,,,,
seaniep98@gmail.com,Frenchie Herb LLC*,1 (518) 590-3126,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000728,NY,,,,,,,,,,,,,,,,,,,
sednyc@hotmail.com,Disco Herbatory LLC*,1 (718) 619-7100,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000740,NY,,,,,,,,,,,,,,,,,,,
jorge@vsllplaw.com,82-J LLC*,1 (212) 752-8408,Western NY,2023-09-20T07:12:07.681349,OCMCAURD-2022-000751,NY,,,,,,,,,,,,,,,,,,,
tellaride23@gmail.com,Omar D Rabadi*,1 (914) 885-4095,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000752,NY,,,,,,,,,,,,,,,,,,,
pl22110llc@proton.me,PL 221.10 LLC*,1 (646) 709-6823,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000758,NY,,,,,,,,,,,,,,,,,,,
stephencapoziello@gmail.com,Bo's Buds LLC*,1 (631) 335-7972,Long Island,2023-09-20T07:12:07.681349,OCMCAURD-2022-000761,NY,,,,,,,,,,,,,,,,,,,
Jesseconeill@gmail.com,PL 221.55 LLC *,1 (646) 438-5377,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000762,NY,,,,,,,,,,,,,,,,,,,
cliffcmas@gmail.com,Piffords*,1 (914) 299-3570,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000769,NY,,,,,,,,,,,,,,,,,,,
paulabreu15@gmail.com,All County Exotics LLC*,1 (917) 450-5159,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000773,NY,,,,,,,,,,,,,,,,,,,
J.berridge9243@gmail.com,Jonathan Berridge*,1 (914) 837-1755,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000775,NY,,,,,,,,,,,,,,,,,,,
firexoticsllc@gmail.com,"Fire Exotics, LLC *",1 (716) 418-2109,Western NY,2023-09-20T07:12:07.681349,OCMCAURD-2022-000776,NY,,,,,,,,,,,,,,,,,,,
mishiyev23@gmail.com,"DeMarino's, LLC*",1 (813) 810-7475,Western NY,2023-09-20T07:12:07.681349,OCMCAURD-2022-000777,NY,,,,,,,,,,,,,,,,,,,
dianemhowardd@yahoo.com,"DJF Unlimited, LLC*",1 (312) 446-9339,Long Island,2023-09-20T07:12:07.681349,OCMCAURD-2022-000781,NY,,,,,,,,,,,,,,,,,,,
HEIDYPALMER@GMAIL.COM,Joseph A. Smith*,1 (646) 323-9735,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000792,NY,,,,,,,,,,,,,,,,,,,
NicoleMLucien@gmail.com,Weedish LLC*,1 (347) 420-0838,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000801,NY,,,,,,,,,,,,,,,,,,,
terrencemumford@yahoo.com,SONZ OF CANNABIS LLC*,1 (951) 293-8452,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000802,NY,,,,,,,,,,,,,,,,,,,
maur.stringer29@gmail.com,The Magi Tree LLC*,1 (781) 408-2474,Long Island,2023-09-20T07:12:07.681349,OCMCAURD-2022-000810,NY,,,,,,,,,,,,,,,,,,,
smaguirenyc@gmail.com,"HAPPY123NYC, LLC*",1 (347) 302-5594,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000816,NY,,,,,,,,,,,,,,,,,,,
jeanrl1536@gmail.com,Jean R Levasseur*,1 (347) 452-0441,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000817,NY,,,,,,,,,,,,,,,,,,,
Karenmtobin2@gmail.com,"Evergreen Retail 1, LLC*",1 (585) 613-1443,Finger Lakes,2023-09-20T07:12:07.681349,OCMCAURD-2022-000821,NY,,,,,,,,,,,,,,,,,,,
"Nathaniel.cj.simmons@gmail.c
om",Northern Lights Dispensary LLC*,1 (347) 443-7472,Long Island,2023-09-20T07:12:07.681349,OCMCAURD-2022-000837,NY,,,,,,,,,,,,,,,,,,,
thepremiumbud@gmail.com,The Premium Bud LLC*,1 (201) 932-0302,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000841,NY,,,,,,,,,,,,,,,,,,,
smsny76@yahoo.com,NYSafe 420*,1 (845) 717-0001,Mid-Hudson,2023-09-20T07:12:07.681349,OCMCAURD-2022-000849,NY,,,,,,,,,,,,,,,,,,,
"johnmackewich@mackewich.c
om","4081 Industries, LLC*",1 (702) 544-2662,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000856,NY,,,,,,,,,,,,,,,,,,,
Jacquelyn5884@yahoo.com,Bloom Dispensary LLC*,1 (518) 857-5143,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000862,NY,,,,,,,,,,,,,,,,,,,
lotusdispensaryllc@gmail.com,Lotus Dispensary LLC*,1 (646) 750-4681,Queens,2023-09-20T07:12:07.681349,OCMCAURD-2022-000870,NY,,,,,,,,,,,,,,,,,,,
john@omgcomplete.com,"WNYC II, LLC*",1 (716) 529-8433,Western NY,2023-09-20T07:12:07.681349,OCMCAURD-2022-000878,NY,,,,,,,,,,,,,,,,,,,
m.ramos273@gmail.com,3M Squared LLC*,1 (917) 767-3751,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000881,NY,,,,,,,,,,,,,,,,,,,
Nailenyb@gmail.com,Victory Dispensary LLC*,1 (917) 530-6465,Manhattan,2023-09-20T07:12:07.681349,OCMCAURD-2022-000882,NY,,,,,,,,,,,,,,,,,,,
jorge@vsllplaw.com,The Weed Spot LLC*,1 (212) 752-8408,Capital Region,2023-09-20T07:12:07.681349,OCMCAURD-2022-000891,NY,,,,,,,,,,,,,,,,,,,
,ACT Laboratories,,,2023-09-20T07:12:10.620998,00001,NY,,"[""cannabinoids"", ""foreign_matter"", ""heavy_metals"", ""microbes"", ""moisture_content"", ""mycotoxins"", ""pesticides"", ""residual_solvents"", ""terpenes"", ""water_activity""]",ACT Laboratories,,,,00001,,,,lab,New York State Office of Cannabis Management,OCM,,Ballston Spa,Saratoga County,43.0087306,-73.8465366,27 Kent St
,"Lexachrom Analytical Laboratory, LLC",,,2023-09-20T07:12:10.620998,00002,NY,,"[""cannabinoids"", ""foreign_matter"", ""heavy_metals"", ""microbes"", ""moisture_content"", ""mycotoxins"", ""pesticides"", ""residual_solvents"", ""terpenes"", ""water_activity""]","Lexachrom Analytical Laboratory, LLC",,,,00002,,,,lab,New York State Office of Cannabis Management,OCM,,NY,Nassau County,40.6576022,-73.58318349999999,Freeport
,Talon Analytical,,,2023-09-20T07:12:10.620998,00003,NY,,"[""cannabinoids"", ""foreign_matter"", ""heavy_metals"", ""microbes"", ""moisture_content"", ""mycotoxins"", ""pesticides"", ""residual_solvents"", ""water_activity""]",Talon Analytical,,,,00003,,,,lab,New York State Office of Cannabis Management,OCM,,NY 11040,Nassau County,40.7410315,-73.6630251,Garden City Park
,"Phyto-Farma Labs, LLC",,,2023-09-20T07:12:10.620998,00004,NY,,"[""cannabinoids"", ""foreign_matter"", ""heavy_metals"", ""microbes"", ""moisture_content"", ""mycotoxins"", ""pesticides"", ""residual_solvents"", ""terpenes"", ""water_activity""]","Phyto-Farma Labs, LLC",,,,00004,,,,lab,New York State Office of Cannabis Management,OCM,,Warwick,Orange County,41.2740435,-74.3100469,49 John Hicks Dr
,Biotrax Testing Laboratory,,,2023-09-20T07:12:10.620998,00005,NY,,"[""cannabinoids"", ""foreign_matter"", ""microbes"", ""moisture_content"", ""mycotoxins"", ""water_activity""]",Biotrax Testing Laboratory,,,,00005,,,,lab,New York State Office of Cannabis Management,OCM,,Buffalo,Erie County,42.9412153,-78.7845115,3580 Harlem Rd #2
,Kaycha Labs NY,,,2023-09-20T07:12:10.620998,00006,NY,,"[""cannabinoids"", ""foreign_matter"", ""heavy_metals"", ""microbes"", ""moisture_content"", ""mycotoxins"", ""pesticides"", ""residual_solvents"", ""terpenes"", ""water_activity""]",Kaycha Labs NY,,,,00006,,,,lab,New York State Office of Cannabis Management,OCM,,NY,Albany County,42.6525793,-73.7562317,Albany
,Keystone State Testing of NY,,,2023-09-20T07:12:10.620998,00007,NY,,"[""cannabinoids"", ""foreign_matter"", ""heavy_metals"", ""microbes"", ""moisture_content"", ""mycotoxins"", ""pesticides"", ""residual_solvents"", ""terpenes"", ""water_activity""]",Keystone State Testing of NY,,,,00007,,,,lab,New York State Office of Cannabis Management,OCM,,Vestal,Broome County,42.0935122,-76.02191909999999,1809 Vestal Pkwy E
,MCR,,,2023-09-20T07:12:10.620998,00008,NY,,"[""moisture_content"", ""water_activity""]",MCR,,,,00008,,,,lab,New York State Office of Cannabis Management,OCM,,Utica,Oneida County,43.0993117,-75.2135052,800 Broad St t
,Certified Testing and Data (CTND),,,2023-09-20T07:12:10.620998,00009,NY,,"[""cannabinoids"", ""foreign_matter"", ""moisture_content"", ""water_activity""]",Certified Testing and Data (CTND),,,,00009,,,,lab,New York State Office of Cannabis Management,OCM,,NY,Albany County,42.6920233,-73.72456389999999,Menands
,Botannis Labs NY Corp,,,2023-09-20T07:12:10.620998,00010,NY,,"[""cannabinoids"", ""foreign_matter"", ""heavy_metals"", ""moisture_content"", ""mycotoxins"", ""terpenes""]",Botannis Labs NY Corp,,,,00010,,,,lab,New York State Office of Cannabis Management,OCM,,NY,Suffolk County,40.8256536,-73.2026138,Hauppauge
,Reliable Labs Inc. dba DRS Testing,,,2023-09-20T07:12:10.620998,00011,NY,,"[""cannabinoids"", ""foreign_matter"", ""moisture_content"", ""water_activity""]",Reliable Labs Inc. dba DRS Testing,,,,00011,,,,lab,New York State Office of Cannabis Management,OCM,,Orchard Park,Erie County,42.79643799999999,-78.7504768,3245 Southwestern Blvd
,Certainty Analytical Labs,,,2023-09-20T07:12:10.620998,00012,NY,,"[""cannabinoids"", ""moisture_content""]",Certainty Analytical Labs,,,,00012,,,,lab,New York State Office of Cannabis Management,OCM,,NY,Monroe County,43.15657789999999,-77.6088465,Rochester
,Green Analytics NY,,,2023-09-20T07:12:10.620998,00013,NY,,"[""cannabinoids"", ""foreign_matter"", ""moisture_content"", ""residual_solvents"", ""terpenes"", ""water_activity""]",Green Analytics NY,,,,00013,,,,lab,New York State Office of Cannabis Management,OCM,,NY,Rockland County,41.0589855,-74.0218063,Pearl River
,Coral Reef Labs New York,,,2023-09-20T07:12:10.620998,00014,NY,,"[""water_activity""]",Coral Reef Labs New York,,,,00014,,,,lab,New York State Office of Cannabis Management,OCM,,NY,,40.7127753,-74.0059728,New York
,"SC Laboratories NY, LLC",,,2023-09-20T07:12:10.620998,00015,NY,,"[""water_activity""]","SC Laboratories NY, LLC",,,,00015,,,,lab,New York State Office of Cannabis Management,OCM,,NY,,40.7127753,-74.0059728,New York
,Dope Diagnostics,,,2023-09-20T07:12:10.620998,00021,NY,,"[""foreign_matter""]",Dope Diagnostics,,,,00021,,,,lab,New York State Office of Cannabis Management,OCM,,NY,Rockland County,41.0589855,-74.0218063,Pearl River
