business_legal_name,license_type,license_status,license_number,issue_date,expiration_date,business_owner_name,business_email,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,business_image_url,business_website,business_phone,id,business_dba_name,data_refreshed_date,premise_latitude,premise_longitude,premise_county,premise_street_address,premise_city,premise_zip_code
La Mota New Mexico LLC,Cannabis Retailer,Active,CCD-2022-0664-010,7/29/2022,7/29/2023,Aaron Mitchell,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0664-010,La Mota New Mexico LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Starr Canna LLC,Cannabis Retailer,Active,CCD-2022-0665-001,7/29/2022,7/29/2023,Elizabeth McGrath,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0665-001,Starr Canna LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Pajarito Healing Herb, LLC",Cannabis Retailer,Active,Premises License,7/21/2022,7/21/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Pajarito Healing Herb, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
New Mexico Alternative Care,Cannabis Retailer,Active,CCD-2022-0656-001,7/28/2022,7/28/2023,"Jason Little, Clifton Horace",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0656-001,New Mexico Alternative Care,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Unbeweedable Cannabis Cafe LLC,Cannabis Retailer,Active,Premises License,7/22/2022,5/24/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Unbeweedable Cannabis Cafe LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Yerba Buena,Cannabis Retailer,Active,Premises License,7/25/2022,7/25/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Yerba Buena,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Besos LLC,Cannabis Retailer,Active,Premises License,7/29/2022,7/29/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Besos LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Hyderoponics Indoor Garden Center,Cannabis Retailer,Active,CCD-2022-0660-001,7/29/2022,7/29/2023,Joseph Hyde,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0660-001,Hyderoponics Indoor Garden Center,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Yerbaviva, LLC",Cannabis Retailer,Active,CCD-2022-0663-001,7/29/2022,7/29/2023,"Julio Villanueva, Jose Mendoza, Steven Bruck",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0663-001,"Yerbaviva, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Green Thumb Guys, LLC",Cannabis Retailer,Active,Premises License,7/13/2022,7/13/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Green Thumb Guys, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Dos Graneros, LLC",Cannabis Retailer,Active,CCD-2022-0691-001,8/3/2022,8/3/2023,"Corrine Strauss, Ralph Romero",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0691-001,"Dos Graneros, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Par 4 llc.,Cannabis Retailer,Active,Premises License,8/3/2022,8/3/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Par 4 llc.,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
CannaExpress Inc,Cannabis Retailer,Active,CCD-2022-0713-001,8/8/2022,8/8/2023,Brittany Hudson,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0713-001,CannaExpress Inc,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Deming Ganja Lounge LLC,Cannabis Retailer,Active,CCD-2022-0666-001,7/29/2022,7/29/2023,Richard Argant,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0666-001,Deming Ganja Lounge LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Elevated Minds, LLC",Cannabis Retailer,Active,CCD-2022-0709-001,8/8/2022,8/8/2023,Ricardo Serrano,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0709-001,"Elevated Minds, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Diamond Leaf LLC,Cannabis Retailer,Active,CCD-2022-0674-001,7/29/2022,7/29/2023,DAIMARAY MIRANDA PACHECHO,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0674-001,Diamond Leaf LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Grassroots Grants LLC,Cannabis Retailer,Active,Premises License,9/20/2021,9/20/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Grassroots Grants LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"The Cannabis Tropical, LLC",Cannabis Retailer,Active,CCD-2022-0681-001,8/1/2022,8/1/2023,Bader Jouda,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0681-001,"The Cannabis Tropical, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
TNM Holdings LLC,Cannabis Retailer,Active,CCD-2022-0740-001,8/15/2022,8/15/2023,"Carson Beard, Derek Altoonian, Paige Beard",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0740-001,TNM Holdings LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Stoned Ape, LLC",Cannabis Retailer,Active,CCD-2022-0822-001,9/30/2022,9/30/2023,"Luis Terrazas, Jose Terrazas",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0822-001,"Stoned Ape, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Z-Canna Health, Education and Wellness",Cannabis Retailer,Active,Premises License,7/29/2022,7/29/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Z-Canna Health, Education and Wellness",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Lyons Pride Dispensary LLC,Cannabis Retailer,Active,Premises License,9/8/2022,9/8/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Lyons Pride Dispensary LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Turquoise Bloom, Inc.",Cannabis Retailer,Active,CCD-2022-0711-001,8/8/2022,8/8/2023,"Keith Alan Wilson, Vanessa Bea Robinson",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0711-001,"Turquoise Bloom, Inc.",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Express Trade LLC,Cannabis Retailer,Active,CCD-2022-0735-001,8/12/2022,8/12/2023,yazid Atieh,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0735-001,Express Trade LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Enchanted Budz, LLC",Cannabis Retailer,Active,Premises License,8/1/2022,8/1/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Enchanted Budz, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
LKBT Group LLC,Cannabis Retailer,Active,Premises License,8/19/2022,8/5/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,LKBT Group LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Dispensary Near Me,Cannabis Retailer,Active,Premises License,9/2/2022,9/2/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Dispensary Near Me,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-001,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-001,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-002,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-002,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-003,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-003,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-004,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-004,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-005,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-005,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-006,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-006,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-007,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-007,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-008,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-008,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Elkhorn Retail LLC,Cannabis Retailer,Active,CCD-2022-0728-009,8/11/2022,8/11/2023,"Barbara Crawford, Charles Crawford",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0728-009,Elkhorn Retail LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
NERA LLC,Cannabis Retailer,Active,Premises License,8/12/2022,8/12/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,NERA LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Loonie Zoonie Laboratories, LLC",Cannabis Retailer,Active,Premises License,7/29/2022,7/29/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Loonie Zoonie Laboratories, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Toot Toot Properties, LLC",Cannabis Retailer,Active,Premises License,8/15/2022,8/15/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Toot Toot Properties, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Mountain of Strength Cultivation,Cannabis Retailer,Active,Premises License,8/18/2022,8/18/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Mountain of Strength Cultivation,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Treez LLC,Cannabis Retailer,Active,Premises License,4/4/2022,4/3/2024,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Treez LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Happy Herb LLC,Cannabis Retailer,Active,CCD-2022-0794-001,9/6/2022,9/6/2023,Deborah Nennich,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0794-001,Happy Herb LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Aviated LLC,Cannabis Retailer,Active,Premises License,8/25/2022,8/22/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Aviated LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Smoke Fetish, LLC",Cannabis Retailer,Active,Premises License,11/9/2022,11/2/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Smoke Fetish, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Better Daze Cannabis Co. LLC,Cannabis Retailer,Active,Premises License,11/30/2022,11/30/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Better Daze Cannabis Co. LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
117 Baker LLC,Cannabis Retailer,Active,CCD-2022-0817-001,9/21/2022,9/21/2023,"Derek Connor, Amanda Connor, Mitchell Britten, Thomas Halbach, Nickolas Mamula Jr",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0817-001,117 Baker LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Santa Cruz Holdings, LLC",Cannabis Retailer,Active,Premises License,8/18/2022,8/18/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Santa Cruz Holdings, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Herbal Wellness Solutions, LLC",Cannabis Retailer,Active,Premises License,9/19/2022,9/19/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Herbal Wellness Solutions, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"C9S, LLC",Cannabis Retailer,Active,CCD-2023-0052-001,2/1/2023,2/1/2024,Nicholas Brown,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0052-001,"C9S, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Conchas River Company,Cannabis Retailer,Active,CCD-2022-0646-001,7/22/2022,7/22/2023,"Ralph Moya, Jewel Young",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0646-001,Conchas River Company,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Mindscape Ventures LLC,Cannabis Retailer,Active,CCD-2022-0814-001,9/20/2022,9/20/2023,"Angela Coulter, Kerry Mackey",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0814-001,Mindscape Ventures LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Vista Tire Inc,Cannabis Retailer,Active,CCD-2022-0830-001,10/3/2022,10/3/2023,Ralph Moya,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0830-001,Vista Tire Inc,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
La Flor Dispensary,Cannabis Retailer,Active,CCD-2022-0815-001,9/20/2022,9/20/2023,"Robert Lujan, Robert Lujan",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0815-001,La Flor Dispensary,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
LEAF AND FLOWER LLC,Cannabis Retailer,Active,CCD-2022-0078-001,2/19/2022,2/19/2024,"PATTI RIOS, FRANCI GABALDON",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0078-001,LEAF AND FLOWER LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Sunshine Essentials,Cannabis Retailer,Active,CCD-2022-0816-001,9/20/2022,9/20/2023,Luis Soto,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0816-001,Sunshine Essentials,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Sunset Valley,Cannabis Retailer,Active,Premises License,9/15/2022,9/15/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Sunset Valley,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Amber Dreams LLC,Cannabis Retailer,Active,Premises License,9/22/2022,9/22/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Amber Dreams LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Bien Loca Industries LLC,Cannabis Retailer,Active,Premises License,7/29/2022,7/29/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Bien Loca Industries LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Pharmtrue LLC,Cannabis Retailer,Active,CCD-2023-0065-001,2/7/2023,2/7/2024,"Joaquin Acosta, Robert Howard, Jeffrey Stewart, Lucas Ogaz, Julie Ogaz",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0065-001,Pharmtrue LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Botanical Infusions,Cannabis Retailer,Active,CCD-2022-0902-001,11/18/2022,11/18/2023,"Monica Vigil, Ramon Vigil, Monica Vigil",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0902-001,Botanical Infusions,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Botanical Infusions,Cannabis Retailer,Active,CCD-2022-0902-002,11/18/2022,11/18/2023,"Monica Vigil, Ramon Vigil, Monica Vigil",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0902-002,Botanical Infusions,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Botanical Infusions,Cannabis Retailer,Active,CCD-2022-0902-003,11/18/2022,11/18/2023,"Monica Vigil, Ramon Vigil, Monica Vigil",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0902-003,Botanical Infusions,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Premier Cannabis Growers of NM, LLC",Cannabis Retailer,Active,Premises License,9/23/2022,9/23/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,"Premier Cannabis Growers of NM, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Garden Of Dreams Cannabis LLC,Cannabis Retailer,Active,CCD-2022-0867-001,10/24/2022,10/24/2023,"Rosa Santiago, Kimberly Maynes",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0867-001,Garden Of Dreams Cannabis LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
On A Cloud. LLC,Cannabis Retailer,Active,CCD-2022-0936-001,12/20/2022,12/20/2023,Reyes Gonzales,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0936-001,On A Cloud. LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
N.M. CannaCo,Cannabis Retailer,Active,CCD-2023-0082-001,2/16/2023,2/16/2024,Justin Tyre,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0082-001,N.M. CannaCo,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
KUSHLAND LLC,Cannabis Retailer,Active,CCD-2022-0890-001,11/10/2022,11/10/2023,"Karanpreet Sangha, Manjit Sangha",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0890-001,KUSHLAND LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
oddfellow cannabis,Cannabis Retailer,Active,CCD-2022-0077-001,2/18/2022,2/18/2024,"Carlos Condit, James Carr",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0077-001,oddfellow cannabis,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Kite LLC,Cannabis Retailer,Active,CCD-2022-0887-001,11/8/2022,11/8/2023,Joshua Mascarenas,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0887-001,Kite LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Weed Witch LLC,Cannabis Retailer,Active,CCD-2022-0921-001,12/7/2022,12/7/2023,Schuyler Floyd,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0921-001,Weed Witch LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
The Market NM LLC,Cannabis Retailer,Active,Premises License,12/1/2022,12/1/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,The Market NM LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Better Buds LLC,Cannabis Retailer,Active,Premises License,11/18/2022,11/18/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Better Buds LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Cuchillo Greens Retail 1, LLC",Cannabis Retailer,Active,CCD-2022-0877-001,11/1/2022,11/1/2023,"Jennifer Prieto, Simon Holguin",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0877-001,"Cuchillo Greens Retail 1, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
Zira Holdings LLC,Cannabis Retailer,Active,Premises License,11/17/2022,11/17/2023,,,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,Premises License,Zira Holdings LLC,2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Roots Dispensary, LLC",Cannabis Retailer,Active,CCD-2022-0912-001,12/1/2022,12/1/2023,"Kelly Lopez, Sapphire Lopez",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2022-0912-001,"Roots Dispensary, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
"Stoned Desert, LLC",Cannabis Retailer,Active,CCD-2023-0008-001,1/10/2023,1/10/2024,"Dominic Holguin, Stryder Lucero, Dominic Holguin",,,NMCCD,New Mexico Cannabis Control Division,Adult-Use,,,NM,,,,,,CCD-2023-0008-001,"Stoned Desert, LLC",2023-04-30T10:35:37.349002,35.1184498,-106.6145753,Bernalillo County,3400 Vassar Dr NE,Albuquerque,87107
