Month,Year,County,Med_Sales,Rec_Sales,Med_Blank_Code,Rec_Blank_Code,ID
5,2016,Larimer,"1,292,029","3,465,166",,,52016Larimer
5,2016,Lake,,"147,684",NL,,52016Lake
5,2016,La Plata,"400,259","1,740,113",,,52016La Plata
5,2016,Kit Carson,,,NL,NL,52016Kit Carson
5,2016,Kiowa,,,NL,NL,52016Kiowa
5,2016,Jefferson,"1,679,965","3,572,041",,,52016Jefferson
5,2016,Jackson,,,NL,NL,52016Jackson
5,2016,Huerfano,,,NL,NR,52016Huerfano
5,2016,Hinsdale,,,NL,NL,52016Hinsdale
5,2016,Gunnison,,"344,705",NR,,52016Gunnison
5,2016,Grand,,"189,787",NR,,52016Grand
5,2016,Gilpin,,"225,826",NR,,52016Gilpin
5,2016,Garfield,"526,740","1,210,134",,,52016Garfield
5,2016,Fremont,"207,499",,,NL,52016Fremont
5,2016,Elbert,,,NL,NL,52016Elbert
5,2016,El Paso,"8,343,490",,,NR,52016El Paso
5,2016,Eagle,"194,685","650,881",,,52016Eagle
5,2016,Douglas,,,NL,NL,52016Douglas
5,2016,Dolores,,,NL,NL,52016Dolores
5,2016,Denver,"17,833,330","21,615,189",,,52016Denver
5,2016,Delta,,,NL,NL,52016Delta
5,2016,Custer,,,NL,NL,52016Custer
5,2016,Crowley,,,NL,NL,52016Crowley
5,2016,Costilla,,"223,862",NR,,52016Costilla
5,2016,Conejos,,"257,716",NL,,52016Conejos
5,2016,Clear Creek,"83,258","452,848",,,52016Clear Creek
5,2016,Cheyenne,,,NL,NL,52016Cheyenne
5,2016,Chaffee,,"333,276",NR,,52016Chaffee
5,2016,Broomfield,,,NL,NL,52016Broomfield
5,2016,Boulder,"2,436,555","5,315,292",,,52016Boulder
5,2016,Bent,,,NL,NL,52016Bent
5,2016,Baca,,,NL,NL,52016Baca
5,2016,Archuleta,,,NR,NR,52016Archuleta
5,2016,Arapahoe,"1,511,924","7,426,175",,,52016Arapahoe
5,2016,Alamosa,,,NR,NL,52016Alamosa
5,2016,Adams,"391,906","3,360,096",,,52016Adams
4,2016,Yuma,,,NL,NL,42016Yuma
4,2016,Weld,"425,780","2,029,498",,,42016Weld
4,2016,Washington,,,NL,NL,42016Washington
4,2016,Teller,,,NR,NL,42016Teller
4,2016,Summit,"201,583","1,391,044",,,42016Summit
4,2016,Sedgwick,,,NR,NR,42016Sedgwick
4,2016,San Miguel,"44,771","138,111",,,42016San Miguel
4,2016,San Juan,,,NL,NR,42016San Juan
4,2016,Saguache,,,NL,NR,42016Saguache
4,2016,Routt,"188,783","550,366",,,42016Routt
4,2016,Rio Grande,,,NL,NL,42016Rio Grande
4,2016,Rio Blanco,,,NL,NL,42016Rio Blanco
4,2016,Pueblo,"1,248,985","2,069,169",,,42016Pueblo
4,2016,Prowers,,,NL,NL,42016Prowers
4,2016,Pitkin,"88,482","501,414",,,42016Pitkin
4,2016,Phillips,,,NL,NL,42016Phillips
4,2016,Park,,"199,423",NR,,42016Park
4,2016,Ouray,,,NR,NR,42016Ouray
4,2016,Otero,,,NL,NL,42016Otero
4,2016,Morgan,,,NR,NR,42016Morgan
4,2016,Montrose,,,NR,NL,42016Montrose
4,2016,Montezuma,"114,171","727,306",,,42016Montezuma
4,2016,Moffat,,,NR,NL,42016Moffat
4,2016,Mineral,,,NL,NL,42016Mineral
4,2016,Mesa,,,NR,NR,42016Mesa
4,2016,Logan,,,NL,NL,42016Logan
4,2016,Lincoln,,,NL,NL,42016Lincoln
4,2016,Las Animas,,"1,258,520",NR,,42016Las Animas
4,2016,Larimer,"1,388,304","3,233,416",,,42016Larimer
4,2016,Lake,,,NL,NR,42016Lake
4,2016,La Plata,"410,448","1,598,561",,,42016La Plata
4,2016,Kit Carson,,,NL,NL,42016Kit Carson
4,2016,Kiowa,,,NL,NL,42016Kiowa
4,2016,Jefferson,"1,727,954","3,572,554",,,42016Jefferson
4,2016,Jackson,,,NL,NL,42016Jackson
4,2016,Huerfano,,,NL,NR,42016Huerfano
4,2016,Hinsdale,,,NL,NL,42016Hinsdale
4,2016,Gunnison,,"325,678",NR,,42016Gunnison
4,2016,Grand,,"233,601",NR,,42016Grand
4,2016,Gilpin,,"190,800",NR,,42016Gilpin
4,2016,Garfield,"468,925","1,153,014",,,42016Garfield
4,2016,Fremont,"217,581",,,NL,42016Fremont
4,2016,Elbert,,,NL,NL,42016Elbert
4,2016,El Paso,"8,357,949",,,NR,42016El Paso
4,2016,Eagle,"231,691","820,436",,,42016Eagle
4,2016,Douglas,,,NL,NL,42016Douglas
4,2016,Dolores,,,NL,NL,42016Dolores
4,2016,Denver,"17,690,729","22,606,396",,,42016Denver
4,2016,Delta,,,NL,NL,42016Delta
4,2016,Custer,,,NL,NL,42016Custer
4,2016,Crowley,,,NL,NL,42016Crowley
4,2016,Costilla,,"184,198",NR,,42016Costilla
4,2016,Conejos,,"221,411",NL,,42016Conejos
4,2016,Clear Creek,"80,570","423,714",,,42016Clear Creek
4,2016,Cheyenne,,,NL,NL,42016Cheyenne
4,2016,Chaffee,,"300,638",NR,,42016Chaffee
4,2016,Broomfield,,,NL,NL,42016Broomfield
4,2016,Boulder,"2,706,731","5,082,136",,,42016Boulder
4,2016,Bent,,,NL,NL,42016Bent
4,2016,Baca,,,NL,NL,42016Baca
4,2016,Archuleta,,,NR,NR,42016Archuleta
4,2016,Arapahoe,"1,682,301","7,531,661",,,42016Arapahoe
4,2016,Alamosa,,,NR,NL,42016Alamosa
4,2016,Adams,"387,146","3,187,313",,,42016Adams
3,2016,Yuma,,,NL,NL,32016Yuma
3,2016,Weld,,"2,034,731",NR,,32016Weld
3,2016,Washington,,,NL,NL,32016Washington
3,2016,Teller,,,NR,NL,32016Teller
3,2016,Summit,,"2,395,692",NR,,32016Summit
3,2016,Sedgwick,,,NR,NR,32016Sedgwick
3,2016,San Miguel,,,NR,NR,32016San Miguel
3,2016,San Juan,,,NL,NR,32016San Juan
3,2016,Saguache,,,NL,NR,32016Saguache
3,2016,Routt,"220,567","759,132",,,32016Routt
3,2016,Rio Grande,,,NL,NL,32016Rio Grande
3,2016,Rio Blanco,,,NL,NL,32016Rio Blanco
3,2016,Pueblo,"1,240,646","2,074,591",,,32016Pueblo
3,2016,Prowers,,,NL,NL,32016Prowers
3,2016,Pitkin,"103,033","1,082,334",,,32016Pitkin
3,2016,Phillips,,,NL,NL,32016Phillips
3,2016,Park,,"229,022",NR,,32016Park
3,2016,Ouray,,,NR,NR,32016Ouray
3,2016,Otero,,,NL,NL,32016Otero
3,2016,Morgan,,,NR,NR,32016Morgan
3,2016,Montrose,,,NR,NL,32016Montrose
3,2016,Montezuma,"102,939","728,890",,,32016Montezuma
3,2016,Moffat,,,NR,NL,32016Moffat
3,2016,Mineral,,,NL,NL,32016Mineral
3,2016,Mesa,,,NR,NR,32016Mesa
3,2016,Logan,,,NL,NL,32016Logan
3,2016,Lincoln,,,NL,NL,32016Lincoln
3,2016,Las Animas,,"1,284,687",NR,,32016Las Animas
3,2016,Larimer,"1,401,215","3,197,373",,,32016Larimer
3,2016,Lake,,,NL,NR,32016Lake
3,2016,La Plata,"404,686","1,679,875",,,32016La Plata
3,2016,Kit Carson,,,NL,NL,32016Kit Carson
3,2016,Kiowa,,,NL,NL,32016Kiowa
3,2016,Jefferson,"1,715,396","3,327,498",,,32016Jefferson
3,2016,Jackson,,,NL,NL,32016Jackson
3,2016,Huerfano,,,NL,NR,32016Huerfano
3,2016,Hinsdale,,,NL,NL,32016Hinsdale
3,2016,Gunnison,,"490,823",NR,,32016Gunnison
3,2016,Grand,,"360,353",NR,,32016Grand
3,2016,Gilpin,,"188,204",NR,,32016Gilpin
3,2016,Garfield,"425,553","1,095,523",,,32016Garfield
3,2016,Fremont,"207,942",,,NL,32016Fremont
3,2016,Elbert,,,NL,NL,32016Elbert
3,2016,El Paso,"8,537,583",,,NR,32016El Paso
3,2016,Eagle,"264,913","1,283,537",,,32016Eagle
3,2016,Douglas,,,NL,NL,32016Douglas
3,2016,Dolores,,,NL,NL,32016Dolores
3,2016,Denver,"17,353,519","21,459,311",,,32016Denver
3,2016,Delta,,,NL,NL,32016Delta
3,2016,Custer,,,NL,NL,32016Custer
3,2016,Crowley,,,NL,NL,32016Crowley
3,2016,Costilla,,"195,952",NR,,32016Costilla
3,2016,Conejos,,"211,950",NL,,32016Conejos
3,2016,Clear Creek,"87,829","561,094",,,32016Clear Creek
3,2016,Cheyenne,,,NL,NL,32016Cheyenne
3,2016,Chaffee,,"350,973",NR,,32016Chaffee
3,2016,Broomfield,,,NL,NL,32016Broomfield
3,2016,Boulder,"2,718,254","5,138,199",,,32016Boulder
3,2016,Bent,,,NL,NL,32016Bent
3,2016,Baca,,,NL,NL,32016Baca
3,2016,Archuleta,,,NR,NR,32016Archuleta
3,2016,Arapahoe,"1,601,551","7,112,616",,,32016Arapahoe
3,2016,Alamosa,,,NR,NL,32016Alamosa
3,2016,Adams,"347,344","2,909,379",,,32016Adams
2,2016,Yuma,,,NL,NL,22016Yuma
2,2016,Weld,"395,983","1,866,786",,,22016Weld
2,2016,Washington,,,NL,NL,22016Washington
2,2016,Teller,,,NR,NL,22016Teller
2,2016,Summit,"212,147","2,116,576",,,22016Summit
2,2016,Sedgwick,,,NR,NR,22016Sedgwick
2,2016,San Miguel,"46,544","339,892",,,22016San Miguel
2,2016,San Juan,,,NL,NR,22016San Juan
2,2016,Saguache,,,NL,NR,22016Saguache
2,2016,Routt,"193,928","772,020",,,22016Routt
2,2016,Rio Grande,,,NL,NL,22016Rio Grande
2,2016,Rio Blanco,,,NL,NL,22016Rio Blanco
2,2016,Pueblo,"980,275","1,686,427",,,22016Pueblo
2,2016,Prowers,,,NL,NL,22016Prowers
2,2016,Pitkin,"95,627","964,350",,,22016Pitkin
2,2016,Phillips,,,NL,NL,22016Phillips
2,2016,Park,,"176,302",NR,,22016Park
2,2016,Ouray,,,NR,NR,22016Ouray
2,2016,Otero,,,NL,NL,22016Otero
2,2016,Morgan,,,NR,NR,22016Morgan
2,2016,Montrose,,,NR,NL,22016Montrose
2,2016,Montezuma,"102,860","600,808",,,22016Montezuma
2,2016,Moffat,,,NR,NL,22016Moffat
2,2016,Mineral,,,NL,NL,22016Mineral
2,2016,Mesa,,,NR,NR,22016Mesa
2,2016,Logan,,,NL,NL,22016Logan
2,2016,Lincoln,,,NL,NL,22016Lincoln
2,2016,Las Animas,,"1,012,648",NR,,22016Las Animas
2,2016,Larimer,"1,341,468","2,878,307",,,22016Larimer
2,2016,Lake,,,NL,NR,22016Lake
2,2016,La Plata,"360,382","1,484,507",,,22016La Plata
2,2016,Kit Carson,,,NL,NL,22016Kit Carson
2,2016,Kiowa,,,NL,NL,22016Kiowa
2,2016,Jefferson,"1,589,401","2,970,642",,,22016Jefferson
2,2016,Jackson,,,NL,NL,22016Jackson
2,2016,Huerfano,,,NL,NR,22016Huerfano
2,2016,Hinsdale,,,NL,NL,22016Hinsdale
2,2016,Gunnison,,"413,264",NR,,22016Gunnison
2,2016,Grand,,"279,018",NR,,22016Grand
2,2016,Gilpin,,"172,887",NR,,22016Gilpin
2,2016,Garfield,"386,348","860,185",,,22016Garfield
2,2016,Fremont,,,NR,NL,22016Fremont
2,2016,Elbert,,,NL,NL,22016Elbert
2,2016,El Paso,"7,548,713",,,NR,22016El Paso
2,2016,Eagle,"234,659","1,176,777",,,22016Eagle
2,2016,Douglas,,,NL,NL,22016Douglas
2,2016,Dolores,,,NL,NL,22016Dolores
2,2016,Denver,"15,302,180","19,129,746",,,22016Denver
2,2016,Delta,,,NL,NL,22016Delta
2,2016,Custer,,,NL,NL,22016Custer
2,2016,Crowley,,,NL,NL,22016Crowley
2,2016,Costilla,,"153,417",NR,,22016Costilla
2,2016,Conejos,,"163,449",NL,,22016Conejos
2,2016,Clear Creek,"89,373","535,811",,,22016Clear Creek
2,2016,Cheyenne,,,NL,NL,22016Cheyenne
2,2016,Chaffee,,"281,840",NR,,22016Chaffee
2,2016,Broomfield,,,NL,NL,22016Broomfield
2,2016,Boulder,"2,517,617","4,477,304",,,22016Boulder
2,2016,Bent,,,NL,NL,22016Bent
2,2016,Baca,,,NL,NL,22016Baca
2,2016,Archuleta,,,NR,NR,22016Archuleta
2,2016,Arapahoe,"1,502,406","6,229,934",,,22016Arapahoe
2,2016,Alamosa,,,NR,NL,22016Alamosa
2,2016,Adams,"331,503","2,597,102",,,22016Adams
1,2016,Yuma,,,NL,NL,12016Yuma
1,2016,Weld,"356,636","1,793,538",,,12016Weld
1,2016,Washington,,,NL,NL,12016Washington
1,2016,Teller,,,NR,NL,12016Teller
1,2016,Summit,"228,510","2,338,782",,,12016Summit
1,2016,Sedgwick,,,NR,NR,12016Sedgwick
1,2016,San Miguel,,"385,569",NR,,12016San Miguel
1,2016,San Juan,,,NL,NR,12016San Juan
1,2016,Saguache,,,NL,NR,12016Saguache
1,2016,Routt,"203,373","792,416",,,12016Routt
1,2016,Rio Grande,,,NL,NL,12016Rio Grande
1,2016,Rio Blanco,,,NL,NL,12016Rio Blanco
1,2016,Pueblo,"822,153","1,466,234",,,12016Pueblo
1,2016,Prowers,,,NL,NL,12016Prowers
1,2016,Pitkin,"93,239","1,008,558",,,12016Pitkin
1,2016,Phillips,,,NL,NL,12016Phillips
1,2016,Park,,"187,006",NR,,12016Park
1,2016,Ouray,,,NR,NR,12016Ouray
1,2016,Otero,,,NL,NL,12016Otero
1,2016,Morgan,,,NR,NR,12016Morgan
1,2016,Montrose,,,NR,NL,12016Montrose
1,2016,Montezuma,"79,330","532,773",,,12016Montezuma
1,2016,Moffat,,,NR,NL,12016Moffat
1,2016,Mineral,,,NL,NL,12016Mineral
1,2016,Mesa,,,NR,NR,12016Mesa
1,2016,Logan,,,NL,NL,12016Logan
1,2016,Lincoln,,,NL,NL,12016Lincoln
1,2016,Las Animas,,"922,872",NR,,12016Las Animas
1,2016,Larimer,"1,310,553","2,708,125",,,12016Larimer
1,2016,Lake,,,NL,NR,12016Lake
1,2016,La Plata,"364,582","1,396,817",,,12016La Plata
1,2016,Kit Carson,,,NL,NL,12016Kit Carson
1,2016,Kiowa,,,NL,NL,12016Kiowa
1,2016,Jefferson,"1,624,527","3,020,022",,,12016Jefferson
1,2016,Jackson,,,NL,NL,12016Jackson
1,2016,Huerfano,,,NL,NR,12016Huerfano
1,2016,Hinsdale,,,NL,NL,12016Hinsdale
1,2016,Gunnison,,"400,086",NR,,12016Gunnison
1,2016,Grand,,"287,813",NR,,12016Grand
1,2016,Gilpin,,"136,475",NR,,12016Gilpin
1,2016,Garfield,"342,951","821,090",,,12016Garfield
1,2016,Fremont,"160,049",,,NL,12016Fremont
1,2016,Elbert,,,NL,NL,12016Elbert
1,2016,El Paso,"7,124,874",,,NR,12016El Paso
1,2016,Eagle,"258,266","1,214,652",,,12016Eagle
1,2016,Douglas,,,NL,NL,12016Douglas
1,2016,Dolores,,,NL,NL,12016Dolores
1,2016,Denver,"14,692,917","18,969,263",,,12016Denver
1,2016,Delta,,,NL,NL,12016Delta
1,2016,Custer,,,NL,NL,12016Custer
1,2016,Crowley,,,NL,NL,12016Crowley
1,2016,Costilla,,,NR,NR,12016Costilla
1,2016,Conejos,,,NL,NR,12016Conejos
1,2016,Clear Creek,"103,212","550,192",,,12016Clear Creek
1,2016,Cheyenne,,,NL,NL,12016Cheyenne
1,2016,Chaffee,,"268,240",NR,,12016Chaffee
1,2016,Broomfield,,,NL,NL,12016Broomfield
1,2016,Boulder,"2,565,967","4,499,880",,,12016Boulder
1,2016,Bent,,,NL,NL,12016Bent
1,2016,Baca,,,NL,NL,12016Baca
1,2016,Archuleta,,,NR,NR,12016Archuleta
1,2016,Arapahoe,"1,547,734","5,949,573",,,12016Arapahoe
1,2016,Alamosa,,,NR,NL,12016Alamosa
1,2016,Adams,"363,668","2,544,485",,,12016Adams
12,2015,Yuma,,,NL,NL,122015Yuma
12,2015,Weld,"384,896","1,849,039",,,122015Weld
12,2015,Washington,,,NL,NL,122015Washington
12,2015,Teller,,,NR,NL,122015Teller
12,2015,Summit,"234,110","1,750,307",,,122015Summit
12,2015,Sedgwick,,,NR,NR,122015Sedgwick
12,2015,San Miguel,"45,244","275,068",,,122015San Miguel
12,2015,San Juan,,,NL,NR,122015San Juan
12,2015,Saguache,,,NL,NR,122015Saguache
12,2015,Routt,"203,563","655,561",,,122015Routt
12,2015,Rio Grande,,,NL,NL,122015Rio Grande
12,2015,Rio Blanco,,,NL,NL,122015Rio Blanco
12,2015,Pueblo,"1,251,262","1,530,280",,,122015Pueblo
12,2015,Prowers,,,NL,NL,122015Prowers
12,2015,Pitkin,"83,107","895,847",,,122015Pitkin
12,2015,Phillips,,,NL,NL,122015Phillips
12,2015,Park,,"188,927",NR,,122015Park
12,2015,Ouray,,,NR,NR,122015Ouray
12,2015,Otero,,,NL,NL,122015Otero
12,2015,Morgan,,,NR,NR,122015Morgan
12,2015,Montrose,,,NR,NL,122015Montrose
12,2015,Montezuma,"89,934","559,469",,,122015Montezuma
12,2015,Moffat,,,NR,NL,122015Moffat
12,2015,Mineral,,,NL,NL,122015Mineral
12,2015,Mesa,,,NR,NR,122015Mesa
12,2015,Logan,,,NL,NL,122015Logan
12,2015,Lincoln,,,NL,NL,122015Lincoln
12,2015,Las Animas,,"921,083",NR,,122015Las Animas
12,2015,Larimer,"1,374,506","2,818,206",,,122015Larimer
12,2015,Lake,,,NL,NR,122015Lake
12,2015,La Plata,"370,071","1,460,381",,,122015La Plata
12,2015,Kit Carson,,,NL,NL,122015Kit Carson
12,2015,Kiowa,,,NL,NL,122015Kiowa
12,2015,Jefferson,"1,745,285","3,153,194",,,122015Jefferson
12,2015,Jackson,,,NL,NL,122015Jackson
12,2015,Huerfano,,,NL,NR,122015Huerfano
12,2015,Hinsdale,,,NL,NL,122015Hinsdale
12,2015,Gunnison,,"365,817",NR,,122015Gunnison
12,2015,Grand,,"274,910",NR,,122015Grand
12,2015,Gilpin,,"145,319",NR,,122015Gilpin
12,2015,Garfield,"318,985","801,776",,,122015Garfield
12,2015,Fremont,"160,693",,,NL,122015Fremont
12,2015,Elbert,,,NL,NL,122015Elbert
12,2015,El Paso,"7,639,235",,,NR,122015El Paso
12,2015,Eagle,"273,264","948,426",,,122015Eagle
12,2015,Douglas,,,NL,NL,122015Douglas
12,2015,Dolores,,,NL,NL,122015Dolores
12,2015,Denver,"16,255,498","19,339,032",,,122015Denver
12,2015,Delta,,,NL,NL,122015Delta
12,2015,Custer,,,NL,NL,122015Custer
12,2015,Crowley,,,NL,NL,122015Crowley
12,2015,Costilla,,,NR,NR,122015Costilla
12,2015,Conejos,,,NL,NR,122015Conejos
12,2015,Clear Creek,"81,631","492,005",,,122015Clear Creek
12,2015,Cheyenne,,,NL,NL,122015Cheyenne
12,2015,Chaffee,,,NR,NR,122015Chaffee
12,2015,Broomfield,,,NL,NL,122015Broomfield
12,2015,Boulder,"2,807,281","4,621,551",,,122015Boulder
12,2015,Bent,,,NL,NL,122015Bent
12,2015,Baca,,,NL,NL,122015Baca
12,2015,Archuleta,,,NR,NR,122015Archuleta
12,2015,Arapahoe,"1,606,205","6,055,214",,,122015Arapahoe
12,2015,Alamosa,,,NR,NL,122015Alamosa
12,2015,Adams,"441,833","2,706,310",,,122015Adams
11,2015,Yuma,,,NL,NL,112015Yuma
11,2015,Weld,"361,925","1,688,077",,,112015Weld
11,2015,Washington,,,NL,NL,112015Washington
11,2015,Teller,,,NR,NL,112015Teller
11,2015,Summit,"214,387","1,022,796",,,112015Summit
11,2015,Sedgwick,,,NR,NR,112015Sedgwick
11,2015,San Miguel,"39,568","121,095",,,112015San Miguel
11,2015,San Juan,,,NL,NR,112015San Juan
11,2015,Saguache,,,NL,NR,112015Saguache
11,2015,Routt,"182,755","437,492",,,112015Routt
11,2015,Rio Grande,,,NL,NL,112015Rio Grande
11,2015,Rio Blanco,,,NL,NL,112015Rio Blanco
11,2015,Pueblo,"776,637","1,447,179",,,112015Pueblo
11,2015,Prowers,,,NL,NL,112015Prowers
11,2015,Pitkin,"78,898","348,178",,,112015Pitkin
11,2015,Phillips,,,NL,NL,112015Phillips
11,2015,Park,,"168,909",NR,,112015Park
11,2015,Ouray,,,NR,NR,112015Ouray
11,2015,Otero,,,NL,NL,112015Otero
11,2015,Morgan,,,NR,NR,112015Morgan
11,2015,Montrose,,,NR,NL,112015Montrose
11,2015,Montezuma,"93,505","528,833",,,112015Montezuma
11,2015,Moffat,,,NR,NL,112015Moffat
11,2015,Mineral,,,NL,NL,112015Mineral
11,2015,Mesa,,,NR,NR,112015Mesa
11,2015,Logan,,,NL,NL,112015Logan
11,2015,Lincoln,,,NL,NL,112015Lincoln
11,2015,Las Animas,,"850,923",NR,,112015Las Animas
11,2015,Larimer,"1,263,937","2,561,270",,,112015Larimer
11,2015,Lake,,,NL,NR,112015Lake
11,2015,La Plata,"332,966","1,192,549",,,112015La Plata
11,2015,Kit Carson,,,NL,NL,112015Kit Carson
11,2015,Kiowa,,,NL,NL,112015Kiowa
11,2015,Jefferson,"1,654,954","2,816,172",,,112015Jefferson
11,2015,Jackson,,,NL,NL,112015Jackson
11,2015,Huerfano,,,NL,NR,112015Huerfano
11,2015,Hinsdale,,,NL,NL,112015Hinsdale
11,2015,Gunnison,,"250,041",NR,,112015Gunnison
11,2015,Grand,,"149,468",NR,,112015Grand
11,2015,Gilpin,,"165,186",NR,,112015Gilpin
11,2015,Garfield,"276,743","706,287",,,112015Garfield
11,2015,Fremont,"146,376",,,NL,112015Fremont
11,2015,Elbert,,,NL,NL,112015Elbert
11,2015,El Paso,"6,629,977",,,NR,112015El Paso
11,2015,Eagle,"239,175","608,573",,,112015Eagle
11,2015,Douglas,,,NL,NL,112015Douglas
11,2015,Dolores,,,NL,NL,112015Dolores
11,2015,Denver,"13,509,435","17,834,233",,,112015Denver
11,2015,Delta,,,NL,NL,112015Delta
11,2015,Custer,,,NL,NL,112015Custer
11,2015,Crowley,,,NL,NL,112015Crowley
11,2015,Costilla,,,NR,NR,112015Costilla
11,2015,Conejos,,,NL,NR,112015Conejos
11,2015,Clear Creek,"65,544","382,303",,,112015Clear Creek
11,2015,Cheyenne,,,NL,NL,112015Cheyenne
11,2015,Chaffee,,"257,406",NR,,112015Chaffee
11,2015,Broomfield,,,NL,NL,112015Broomfield
11,2015,Boulder,"2,441,291","4,312,311",,,112015Boulder
11,2015,Bent,,,NL,NL,112015Bent
11,2015,Baca,,,NL,NL,112015Baca
11,2015,Archuleta,,,NR,NR,112015Archuleta
11,2015,Arapahoe,"1,474,373","5,485,411",,,112015Arapahoe
11,2015,Alamosa,,,NR,NL,112015Alamosa
11,2015,Adams,"411,536","2,426,969",,,112015Adams
10,2015,Yuma,,,NL,NL,102015Yuma
10,2015,Weld,"418,307","1,908,470",,,102015Weld
10,2015,Washington,,,NL,NL,102015Washington
10,2015,Teller,,,NR,NL,102015Teller
10,2015,Summit,"215,459","968,236",,,102015Summit
10,2015,Sedgwick,,,NR,NR,102015Sedgwick
10,2015,San Miguel,"50,875","195,014",,,102015San Miguel
10,2015,San Juan,,,NL,NR,102015San Juan
10,2015,Saguache,,,NL,NR,102015Saguache
10,2015,Routt,"201,592","563,187",,,102015Routt
10,2015,Rio Grande,,,NL,NL,102015Rio Grande
10,2015,Rio Blanco,,,NL,NL,102015Rio Blanco
10,2015,Pueblo,"863,610","1,710,792",,,102015Pueblo
10,2015,Prowers,,,NL,NL,102015Prowers
10,2015,Pitkin,"80,160","443,764",,,102015Pitkin
10,2015,Phillips,,,NL,NL,102015Phillips
10,2015,Park,,"201,525",NR,,102015Park
10,2015,Ouray,,,NR,NR,102015Ouray
10,2015,Otero,,,NL,NL,102015Otero
10,2015,Morgan,,,NR,NR,102015Morgan
10,2015,Montrose,,,NR,NL,102015Montrose
10,2015,Montezuma,"106,843","627,049",,,102015Montezuma
10,2015,Moffat,,,NR,NL,102015Moffat
10,2015,Mineral,,,NL,NL,102015Mineral
10,2015,Mesa,,,NR,NR,102015Mesa
10,2015,Logan,,,NL,NL,102015Logan
10,2015,Lincoln,,,NL,NL,102015Lincoln
10,2015,Las Animas,,"1,035,512",NR,,102015Las Animas
10,2015,Larimer,"1,452,878","2,885,257",,,102015Larimer
10,2015,Lake,,,NL,NR,102015Lake
10,2015,La Plata,"404,921","1,541,740",,,102015La Plata
10,2015,Kit Carson,,,NL,NL,102015Kit Carson
10,2015,Kiowa,,,NL,NL,102015Kiowa
10,2015,Jefferson,"1,881,358","3,091,341",,,102015Jefferson
10,2015,Jackson,,,NL,NL,102015Jackson
10,2015,Huerfano,,,NL,NR,102015Huerfano
10,2015,Hinsdale,,,NL,NL,102015Hinsdale
10,2015,Gunnison,,,NR,NR,102015Gunnison
10,2015,Grand,,"166,746",NR,,102015Grand
10,2015,Gilpin,,"185,948",NR,,102015Gilpin
10,2015,Garfield,"404,126","872,142",,,102015Garfield
10,2015,Fremont,"178,145",,,NL,102015Fremont
10,2015,Elbert,,,NL,NL,102015Elbert
10,2015,El Paso,"8,065,363",,,NR,102015El Paso
10,2015,Eagle,"294,270","590,827",,,102015Eagle
10,2015,Douglas,,,NL,NL,102015Douglas
10,2015,Dolores,,,NL,NL,102015Dolores
10,2015,Denver,"16,398,610","19,085,375",,,102015Denver
10,2015,Delta,,,NL,NL,102015Delta
10,2015,Custer,,,NL,NL,102015Custer
10,2015,Crowley,,,NL,NL,102015Crowley
10,2015,Costilla,,,NR,NR,102015Costilla
10,2015,Conejos,,,NL,NR,102015Conejos
10,2015,Clear Creek,"87,040","419,695",,,102015Clear Creek
10,2015,Cheyenne,,,NL,NL,102015Cheyenne
10,2015,Chaffee,,"325,900",NR,,102015Chaffee
10,2015,Broomfield,,,NL,NL,102015Broomfield
10,2015,Boulder,"2,816,381","4,777,912",,,102015Boulder
10,2015,Bent,,,NL,NL,102015Bent
10,2015,Baca,,,NL,NL,102015Baca
10,2015,Archuleta,,,NR,NR,102015Archuleta
10,2015,Arapahoe,"1,743,830","5,728,782",,,102015Arapahoe
10,2015,Alamosa,,,NR,NL,102015Alamosa
10,2015,Adams,"435,580","2,446,592",,,102015Adams
9,2015,Yuma,,,NL,NL,92015Yuma
9,2015,Weld,"447,995","1,804,494",,,92015Weld
9,2015,Washington,,,NL,NL,92015Washington
9,2015,Teller,,,NR,NL,92015Teller
9,2015,Summit,"235,065","1,024,344",,,92015Summit
9,2015,Sedgwick,,,NR,NR,92015Sedgwick
9,2015,San Miguel,"53,511","330,093",,,92015San Miguel
9,2015,San Juan,,,NL,NR,92015San Juan
9,2015,Saguache,,,NL,NR,92015Saguache
9,2015,Routt,"216,833","576,410",,,92015Routt
9,2015,Rio Grande,,,NL,NL,92015Rio Grande
9,2015,Rio Blanco,,,NL,NL,92015Rio Blanco
9,2015,Pueblo,"1,004,209","1,721,621",,,92015Pueblo
9,2015,Prowers,,,NL,NL,92015Prowers
9,2015,Pitkin,"90,803","627,987",,,92015Pitkin
9,2015,Phillips,,,NL,NL,92015Phillips
9,2015,Park,,"185,916",NR,,92015Park
9,2015,Ouray,,"342,064",NR,,92015Ouray
9,2015,Otero,,,NL,NL,92015Otero
9,2015,Morgan,,,NR,NR,92015Morgan
9,2015,Montrose,,,NR,NL,92015Montrose
9,2015,Montezuma,"122,425","605,971",,,92015Montezuma
9,2015,Moffat,,,NR,NL,92015Moffat
9,2015,Mineral,,,NL,NL,92015Mineral
9,2015,Mesa,,,NR,NR,92015Mesa
9,2015,Logan,,,NL,NL,92015Logan
9,2015,Lincoln,,,NL,NL,92015Lincoln
9,2015,Las Animas,,"1,018,744",NR,,92015Las Animas
9,2015,Larimer,"1,546,038","2,735,329",,,92015Larimer
9,2015,Lake,,,NL,NR,92015Lake
